StockCode,order_frequency,total_quantity,avg_quantity_per_order,related_product_count,cluster_name,recommended_zone,distance_from_packing,picking_priority,current_distance,distance_saved,recommended_distance
85086A,50,146,2.92,2045,Active/Regular Products,Zone B,25.0,102300,60,35.0,25.0
22461,53,239,4.509433962264151,1924,Active/Regular Products,Zone B,25.0,102025,60,35.0,25.0
22305,51,693,13.588235294117649,1992,Active/Regular Products,Zone B,25.0,101643,60,35.0,25.0
23422,47,213,4.531914893617022,2160,Active/Regular Products,Zone B,25.0,101567,60,35.0,25.0
23525,53,582,10.9811320754717,1913,Active/Regular Products,Zone B,25.0,101442,60,35.0,25.0
21377,41,121,2.951219512195122,2471,Active/Regular Products,Zone B,25.0,101352,60,35.0,25.0
85169C,46,429,9.326086956521738,2196,Active/Regular Products,Zone B,25.0,101062,60,35.0,25.0
23451,52,277,5.226415094339623,1938,Active/Regular Products,Zone B,25.0,100828,60,35.0,25.0
22221,51,131,2.5686274509803924,1968,Active/Regular Products,Zone B,25.0,100419,60,35.0,25.0
21261,45,187,4.155555555555556,2230,Active/Regular Products,Zone B,25.0,100395,60,35.0,25.0
21710,45,107,2.3777777777777778,2222,Active/Regular Products,Zone B,25.0,100035,60,35.0,25.0
47367B,43,112,2.604651162790698,2317,Active/Regular Products,Zone B,25.0,99674,60,35.0,25.0
90214S,41,94,2.292682926829268,2429,Active/Regular Products,Zone B,25.0,99630,60,35.0,25.0
84247E,48,140,2.9166666666666665,2071,Active/Regular Products,Zone B,25.0,99456,60,35.0,25.0
20617,43,93,2.1627906976744184,2307,Active/Regular Products,Zone B,25.0,99244,60,35.0,25.0
21415,46,219,4.760869565217392,2154,Active/Regular Products,Zone B,25.0,99130,60,35.0,25.0
22882,42,108,2.571428571428572,2339,Active/Regular Products,Zone B,25.0,98280,60,35.0,25.0
18098C,49,213,4.176470588235294,1987,Active/Regular Products,Zone B,25.0,97412,60,35.0,25.0
21188,50,326,6.392156862745098,1944,Active/Regular Products,Zone B,25.0,97250,60,35.0,25.0
21627,47,63,1.3404255319148937,2059,Active/Regular Products,Zone B,25.0,96820,60,35.0,25.0
90208,37,53,1.4324324324324325,2612,Active/Regular Products,Zone B,25.0,96681,60,35.0,25.0
47578A,45,213,4.630434782608695,2147,Active/Regular Products,Zone B,25.0,96660,60,35.0,25.0
22451,51,222,4.352941176470588,1894,Active/Regular Products,Zone B,25.0,96645,60,35.0,25.0
23473,51,678,13.294117647058824,1892,Active/Regular Products,Zone B,25.0,96543,60,35.0,25.0
90214J,41,71,1.7317073170731707,2351,Active/Regular Products,Zone B,25.0,96432,60,35.0,25.0
21187,48,369,7.530612244897959,2007,Active/Regular Products,Zone B,25.0,96384,60,35.0,25.0
21693,50,361,7.22,1922,Active/Regular Products,Zone B,25.0,96150,60,35.0,25.0
22448,45,201,4.466666666666667,2132,Active/Regular Products,Zone B,25.0,95985,60,35.0,25.0
84674,47,193,4.020833333333333,2041,Active/Regular Products,Zone B,25.0,95974,60,35.0,25.0
21251,46,182,3.9565217391304346,2084,Active/Regular Products,Zone B,25.0,95910,60,35.0,25.0
23521,44,413,9.386363636363637,2174,Active/Regular Products,Zone B,25.0,95700,60,35.0,25.0
90018A,37,46,1.2432432432432432,2581,Active/Regular Products,Zone B,25.0,95534,60,35.0,25.0
23150,49,148,3.020408163265306,1946,Active/Regular Products,Zone B,25.0,95403,60,35.0,25.0
84660C,45,661,14.688888888888888,2107,Active/Regular Products,Zone B,25.0,94860,60,35.0,25.0
22702,49,1363,27.816326530612244,1933,Active/Regular Products,Zone B,25.0,94766,60,35.0,25.0
22869,44,96,2.1818181818181817,2148,Active/Regular Products,Zone B,25.0,94556,60,35.0,25.0
21284,42,403,9.595238095238097,2247,Active/Regular Products,Zone B,25.0,94416,60,35.0,25.0
90161B,37,76,2.054054054054054,2549,Active/Regular Products,Zone B,25.0,94350,60,35.0,25.0
35598D,42,684,16.285714285714285,2245,Active/Regular Products,Zone B,25.0,94332,60,35.0,25.0
22256,50,286,5.607843137254902,1877,Active/Regular Products,Zone B,25.0,93900,60,35.0,25.0
90170,37,85,2.2972972972972974,2527,Active/Regular Products,Zone B,25.0,93536,60,35.0,25.0
17084P,39,423,10.846153846153848,2388,Active/Regular Products,Zone B,25.0,93171,60,35.0,25.0
22389,45,338,7.511111111111111,2054,Active/Regular Products,Zone B,25.0,92475,60,35.0,25.0
21656,47,219,4.659574468085107,1964,Active/Regular Products,Zone B,25.0,92355,60,35.0,25.0
46776E,38,67,1.763157894736842,2401,Active/Regular Products,Zone B,25.0,91276,60,35.0,25.0
23086,47,1225,26.06382978723404,1937,Active/Regular Products,Zone B,25.0,91086,60,35.0,25.0
21633,42,125,2.9761904761904763,2164,Active/Regular Products,Zone B,25.0,90930,60,35.0,25.0
21367,43,171,3.976744186046512,2112,Active/Regular Products,Zone B,25.0,90859,60,35.0,25.0
47471,39,290,7.435897435897436,2328,Active/Regular Products,Zone B,25.0,90831,60,35.0,25.0
21264,48,283,5.895833333333333,1890,Active/Regular Products,Zone B,25.0,90768,60,35.0,25.0
46776D,37,89,2.4054054054054053,2445,Active/Regular Products,Zone B,25.0,90502,60,35.0,25.0
16045,68,8900,128.9855072463768,1328,Active/Regular Products,Zone B,25.0,90372,60,35.0,25.0
79030D,47,581,12.361702127659576,1915,Active/Regular Products,Zone B,25.0,90052,60,35.0,25.0
21629,42,71,1.6904761904761905,2142,Active/Regular Products,Zone B,25.0,90006,60,35.0,25.0
72819,43,225,5.232558139534884,2088,Active/Regular Products,Zone B,25.0,89827,60,35.0,25.0
21722,36,98,2.7222222222222223,2494,Active/Regular Products,Zone B,25.0,89820,60,35.0,25.0
23124,43,567,13.186046511627907,2073,Active/Regular Products,Zone B,25.0,89182,60,35.0,25.0
85179C,36,106,2.9444444444444446,2475,Active/Regular Products,Zone B,25.0,89136,60,35.0,25.0
18094C,42,192,4.571428571428571,2099,Active/Regular Products,Zone B,25.0,88200,60,35.0,25.0
35957,41,688,16.78048780487805,2148,Active/Regular Products,Zone B,25.0,88109,60,35.0,25.0
23272,44,364,8.272727272727273,1999,Active/Regular Products,Zone B,25.0,88000,60,35.0,25.0
22538,40,402,10.05,2199,Active/Regular Products,Zone B,25.0,88000,60,35.0,25.0
84843,48,172,3.510204081632653,1831,Active/Regular Products,Zone B,25.0,87936,60,35.0,25.0
21285,43,365,8.488372093023257,2040,Active/Regular Products,Zone B,25.0,87763,60,35.0,25.0
85124B,39,93,2.3846153846153846,2246,Active/Regular Products,Zone B,25.0,87633,60,35.0,25.0
84968E,44,132,3.0,1987,Active/Regular Products,Zone B,25.0,87472,60,35.0,25.0
71143,37,178,4.8108108108108105,2362,Active/Regular Products,Zone B,25.0,87431,60,35.0,25.0
85170B,39,215,5.512820512820513,2233,Active/Regular Products,Zone B,25.0,87126,60,35.0,25.0
20699,41,97,2.365853658536585,2121,Active/Regular Products,Zone B,25.0,87002,60,35.0,25.0
90161D,34,64,1.8823529411764703,2557,Active/Regular Products,Zone B,25.0,86972,60,35.0,25.0
85135B,45,65,1.4130434782608696,1931,Active/Regular Products,Zone B,25.0,86940,60,35.0,25.0
22647,45,732,16.266666666666666,1930,Active/Regular Products,Zone B,25.0,86895,60,35.0,25.0
90214K,38,78,2.0526315789473686,2280,Active/Regular Products,Zone B,25.0,86678,60,35.0,25.0
90158,35,45,1.2857142857142858,2469,Active/Regular Products,Zone B,25.0,86450,60,35.0,25.0
20771,40,102,2.55,2151,Active/Regular Products,Zone B,25.0,86080,60,35.0,25.0
23070,44,160,3.636363636363636,1949,Active/Regular Products,Zone B,25.0,85800,60,35.0,25.0
85168B,35,51,1.457142857142857,2444,Active/Regular Products,Zone B,25.0,85575,60,35.0,25.0
22042,39,399,10.23076923076923,2187,Active/Regular Products,Zone B,25.0,85332,60,35.0,25.0
23694,41,376,9.170731707317072,2070,Active/Regular Products,Zone B,25.0,84911,60,35.0,25.0
84796A,43,61,1.4186046511627908,1972,Active/Regular Products,Zone B,25.0,84839,60,35.0,25.0
85025B,38,329,8.657894736842104,2224,Active/Regular Products,Zone B,25.0,84550,60,35.0,25.0
22259,44,481,10.688888888888888,1914,Active/Regular Products,Zone B,25.0,84260,60,35.0,25.0
23495,41,225,5.487804878048781,2051,Active/Regular Products,Zone B,25.0,84132,60,35.0,25.0
35649,35,57,1.5833333333333333,2395,Active/Regular Products,Zone B,25.0,83860,60,35.0,25.0
21027,42,167,3.883720930232558,1992,Active/Regular Products,Zone B,25.0,83706,60,35.0,25.0
90071,33,44,1.3333333333333333,2524,Active/Regular Products,Zone B,25.0,83325,60,35.0,25.0
20774,44,86,1.9111111111111112,1888,Active/Regular Products,Zone B,25.0,83116,60,35.0,25.0
84673A,43,92,2.090909090909091,1931,Active/Regular Products,Zone B,25.0,83076,60,35.0,25.0
21306,44,494,11.227272727272728,1884,Active/Regular Products,Zone B,25.0,82940,60,35.0,25.0
22870,39,93,2.325,2124,Active/Regular Products,Zone B,25.0,82875,60,35.0,25.0
90214L,37,94,2.5405405405405403,2230,Active/Regular Products,Zone B,25.0,82547,60,35.0,25.0
84625A,42,478,11.38095238095238,1962,Active/Regular Products,Zone B,25.0,82446,60,35.0,25.0
46775D,39,60,1.5384615384615383,2113,Active/Regular Products,Zone B,25.0,82446,60,35.0,25.0
23218,40,379,9.475,2056,Active/Regular Products,Zone B,25.0,82280,60,35.0,25.0
21638,40,247,6.175,2039,Active/Regular Products,Zone B,25.0,81600,60,35.0,25.0
23216,44,525,11.666666666666666,1849,Active/Regular Products,Zone B,25.0,81400,60,35.0,25.0
84313C,43,504,11.72093023255814,1886,Active/Regular Products,Zone B,25.0,81141,60,35.0,25.0
21128,36,68,1.8888888888888888,2246,Active/Regular Products,Zone B,25.0,80892,60,35.0,25.0
22641,37,139,3.756756756756757,2185,Active/Regular Products,Zone B,25.0,80882,60,35.0,25.0
84251C,40,127,3.175,2020,Active/Regular Products,Zone B,25.0,80840,60,35.0,25.0
90119,36,83,2.305555555555556,2241,Active/Regular Products,Zone B,25.0,80712,60,35.0,25.0
21741,40,147,3.675,2015,Active/Regular Products,Zone B,25.0,80640,60,35.0,25.0
90013A,32,52,1.625,2505,Active/Regular Products,Zone B,25.0,80192,60,35.0,25.0
16216,45,3333,74.06666666666666,1772,Active/Regular Products,Zone B,25.0,79785,60,35.0,25.0
21263,42,167,3.883720930232558,1893,Active/Regular Products,Zone B,25.0,79548,60,35.0,25.0
20997,34,59,1.7352941176470589,2337,Active/Regular Products,Zone B,25.0,79492,60,35.0,25.0
84813,38,166,4.368421052631579,2090,Active/Regular Products,Zone B,25.0,79458,60,35.0,25.0
23660,42,306,7.285714285714286,1889,Active/Regular Products,Zone B,25.0,79380,60,35.0,25.0
21378,34,142,4.176470588235294,2330,Active/Regular Products,Zone B,25.0,79254,60,35.0,25.0
71279,38,175,4.487179487179487,2083,Active/Regular Products,Zone B,25.0,79192,60,35.0,25.0
85163B,36,84,2.333333333333333,2186,Active/Regular Products,Zone B,25.0,78732,60,35.0,25.0
90013B,31,36,1.1612903225806452,2528,Active/Regular Products,Zone B,25.0,78399,60,35.0,25.0
20854,41,242,5.902439024390244,1911,Active/Regular Products,Zone B,25.0,78392,60,35.0,25.0
22257,42,373,8.477272727272727,1851,Active/Regular Products,Zone B,25.0,77784,60,35.0,25.0
23567,37,211,5.552631578947368,2100,Active/Regular Products,Zone B,25.0,77737,60,35.0,25.0
90130B,31,39,1.2580645161290325,2506,Active/Regular Products,Zone B,25.0,77717,60,35.0,25.0
20653,33,73,2.212121212121212,2340,Active/Regular Products,Zone B,25.0,77253,60,35.0,25.0
22395,33,152,4.606060606060606,2330,Active/Regular Products,Zone B,25.0,76923,60,35.0,25.0
90214C,33,91,2.757575757575758,2324,Active/Regular Products,Zone B,25.0,76725,60,35.0,25.0
85025C,39,321,8.025,1948,Active/Regular Products,Zone B,25.0,76011,60,35.0,25.0
90209C,31,263,8.483870967741936,2450,Active/Regular Products,Zone B,25.0,75981,60,35.0,25.0
22541,35,503,14.371428571428572,2169,Active/Regular Products,Zone B,25.0,75950,60,35.0,25.0
23125,38,459,12.078947368421051,1984,Active/Regular Products,Zone B,25.0,75430,60,35.0,25.0
20932,35,204,5.828571428571428,2150,Active/Regular Products,Zone B,25.0,75285,60,35.0,25.0
22884,36,99,2.75,2086,Active/Regular Products,Zone B,25.0,75132,60,35.0,25.0
22954,40,197,4.925,1876,Active/Regular Products,Zone B,25.0,75080,60,35.0,25.0
84313B,39,127,3.2564102564102564,1922,Active/Regular Products,Zone B,25.0,74997,60,35.0,25.0
84341B,40,645,15.731707317073171,1871,Active/Regular Products,Zone B,25.0,74880,60,35.0,25.0
90206C,31,45,1.4516129032258065,2409,Active/Regular Products,Zone B,25.0,74710,60,35.0,25.0
90201D,31,77,2.4838709677419355,2405,Active/Regular Products,Zone B,25.0,74586,60,35.0,25.0
22105,33,574,17.393939393939394,2255,Active/Regular Products,Zone B,25.0,74448,60,35.0,25.0
21678,32,125,3.90625,2316,Active/Regular Products,Zone B,25.0,74144,60,35.0,25.0
21711,36,104,2.888888888888889,2056,Active/Regular Products,Zone B,25.0,74052,60,35.0,25.0
85124C,39,94,2.41025641025641,1895,Active/Regular Products,Zone B,25.0,73944,60,35.0,25.0
22889,33,169,5.121212121212121,2236,Active/Regular Products,Zone B,25.0,73821,60,35.0,25.0
22184,35,56,1.6,2095,Active/Regular Products,Zone B,25.0,73360,60,35.0,25.0
20830,37,136,3.675675675675676,1981,Active/Regular Products,Zone B,25.0,73334,60,35.0,25.0
21847,33,76,2.303030303030303,2218,Active/Regular Products,Zone B,25.0,73227,60,35.0,25.0
21758,32,50,1.5625,2270,Active/Regular Products,Zone B,25.0,72672,60,35.0,25.0
21518,38,318,8.368421052631579,1909,Active/Regular Products,Zone B,25.0,72580,60,35.0,25.0
17038,34,1525,44.85294117647059,2122,Active/Regular Products,Zone B,25.0,72182,60,35.0,25.0
20661,33,44,1.3333333333333333,2181,Active/Regular Products,Zone B,25.0,72006,60,35.0,25.0
22883,32,100,3.125,2230,Active/Regular Products,Zone B,25.0,71392,60,35.0,25.0
21628,33,63,1.9090909090909087,2160,Active/Regular Products,Zone B,25.0,71313,60,35.0,25.0
84859A,35,129,3.583333333333333,2036,Active/Regular Products,Zone B,25.0,71295,60,35.0,25.0
90013C,28,39,1.3928571428571428,2530,Active/Regular Products,Zone B,25.0,70868,60,35.0,25.0
22390,36,266,7.388888888888889,1962,Active/Regular Products,Zone B,25.0,70668,60,35.0,25.0
23474,37,312,8.210526315789474,1908,Active/Regular Products,Zone B,25.0,70633,60,35.0,25.0
20936,34,100,2.9411764705882355,2074,Active/Regular Products,Zone B,25.0,70550,60,35.0,25.0
90214D,32,68,2.125,2200,Active/Regular Products,Zone B,25.0,70432,60,35.0,25.0
85019B,36,512,14.22222222222222,1954,Active/Regular Products,Zone B,25.0,70380,60,35.0,25.0
35599D,34,201,5.911764705882353,2063,Active/Regular Products,Zone B,25.0,70176,60,35.0,25.0
22881,34,102,3.0,2058,Active/Regular Products,Zone B,25.0,70006,60,35.0,25.0
90214H,30,48,1.6,2323,Active/Regular Products,Zone B,25.0,69720,60,35.0,25.0
20696,30,54,1.8,2323,Active/Regular Products,Zone B,25.0,69720,60,35.0,25.0
85136C,36,52,1.4444444444444444,1930,Active/Regular Products,Zone B,25.0,69516,60,35.0,25.0
22503,34,99,2.911764705882353,2043,Active/Regular Products,Zone B,25.0,69496,60,35.0,25.0
23529,37,637,17.216216216216218,1871,Active/Regular Products,Zone B,25.0,69264,60,35.0,25.0
84976,37,512,13.83783783783784,1870,Active/Regular Products,Zone B,25.0,69227,60,35.0,25.0
22878,33,75,2.272727272727273,2080,Active/Regular Products,Zone B,25.0,68673,60,35.0,25.0
21721,33,195,5.571428571428571,2058,Active/Regular Products,Zone B,25.0,67947,60,35.0,25.0
22289,34,148,4.228571428571429,1997,Active/Regular Products,Zone B,25.0,67932,60,35.0,25.0
84876B,33,218,6.411764705882353,2048,Active/Regular Products,Zone B,25.0,67617,60,35.0,25.0
20769,34,80,2.3529411764705883,1984,Active/Regular Products,Zone B,25.0,67490,60,35.0,25.0
85129B,31,119,3.838709677419355,2175,Active/Regular Products,Zone B,25.0,67456,60,35.0,25.0
90214E,30,72,2.4,2245,Active/Regular Products,Zone B,25.0,67380,60,35.0,25.0
21630,35,69,1.9714285714285715,1919,Active/Regular Products,Zone B,25.0,67200,60,35.0,25.0
21270,36,50,1.3888888888888888,1865,Active/Regular Products,Zone B,25.0,67176,60,35.0,25.0
35916B,32,91,2.84375,2090,Active/Regular Products,Zone B,25.0,66912,60,35.0,25.0
90059A,27,45,1.6666666666666667,2477,Active/Regular Products,Zone B,25.0,66906,60,35.0,25.0
22880,32,97,3.03125,2086,Active/Regular Products,Zone B,25.0,66784,60,35.0,25.0
23579,35,169,4.828571428571428,1894,Active/Regular Products,Zone B,25.0,66325,60,35.0,25.0
90197B,27,35,1.2962962962962965,2437,Active/Regular Products,Zone B,25.0,65826,60,35.0,25.0
84663A,34,272,8.0,1932,Active/Regular Products,Zone B,25.0,65722,60,35.0,25.0
71403,33,76,2.303030303030303,1989,Active/Regular Products,Zone B,25.0,65670,60,35.0,25.0
23484,35,185,5.138888888888889,1871,Active/Regular Products,Zone B,25.0,65520,60,35.0,25.0
21826,35,125,3.3783783783783785,1867,Active/Regular Products,Zone B,25.0,65380,60,35.0,25.0
84661B,29,115,3.9655172413793114,2246,Active/Regular Products,Zone B,25.0,65163,60,35.0,25.0
23697,35,456,12.666666666666666,1855,Active/Regular Products,Zone B,25.0,64960,60,35.0,25.0
23537,34,111,3.264705882352941,1902,Active/Regular Products,Zone B,25.0,64702,60,35.0,25.0
21286,30,273,9.1,2130,Active/Regular Products,Zone B,25.0,63930,60,35.0,25.0
23522,32,354,11.0625,1996,Active/Regular Products,Zone B,25.0,63904,60,35.0,25.0
90086,28,102,3.642857142857143,2281,Active/Regular Products,Zone B,25.0,63896,60,35.0,25.0
90115,31,54,1.7419354838709675,2051,Active/Regular Products,Zone B,25.0,63612,60,35.0,25.0
23661,33,219,6.441176470588236,1923,Active/Regular Products,Zone B,25.0,63492,60,35.0,25.0
21032,30,97,3.2333333333333334,2110,Active/Regular Products,Zone B,25.0,63330,60,35.0,25.0
85125,33,161,4.878787878787879,1911,Active/Regular Products,Zone B,25.0,63096,60,35.0,25.0
90214G,30,60,2.0,2077,Active/Regular Products,Zone B,25.0,62340,60,35.0,25.0
20657,33,73,2.212121212121212,1880,Active/Regular Products,Zone B,25.0,62073,60,35.0,25.0
90201A,28,69,2.4642857142857144,2196,Active/Regular Products,Zone B,25.0,61516,60,35.0,25.0
21815,29,158,5.266666666666667,2099,Active/Regular Products,Zone B,25.0,60900,60,35.0,25.0
21279,29,85,2.931034482758621,2084,Active/Regular Products,Zone B,25.0,60465,60,35.0,25.0
35916A,29,87,3.0,2049,Active/Regular Products,Zone B,25.0,59450,60,35.0,25.0
90192,25,42,1.68,2369,Active/Regular Products,Zone B,25.0,59250,60,35.0,25.0
22885,28,96,3.4285714285714284,2094,Active/Regular Products,Zone B,25.0,58660,60,35.0,25.0
90019A,27,38,1.4074074074074074,2155,Active/Regular Products,Zone B,25.0,58212,60,35.0,25.0
90003C,24,32,1.3333333333333333,2418,Active/Regular Products,Zone B,25.0,58056,60,35.0,25.0
20782,27,53,1.962962962962963,2147,Active/Regular Products,Zone B,25.0,57996,60,35.0,25.0
20869,29,180,6.0,1987,Active/Regular Products,Zone B,25.0,57652,60,35.0,25.0
18007,30,5884,189.80645161290323,1917,Active/Regular Products,Zone B,25.0,57540,60,35.0,25.0
20780,28,47,1.6206896551724137,2051,Active/Regular Products,Zone B,25.0,57456,60,35.0,25.0
22391,29,158,5.448275862068965,1972,Active/Regular Products,Zone B,25.0,57217,60,35.0,25.0
20794,27,99,3.5357142857142856,2115,Active/Regular Products,Zone B,25.0,57132,60,35.0,25.0
84952B,29,186,6.413793103448276,1969,Active/Regular Products,Zone B,25.0,57130,60,35.0,25.0
22408,29,145,5.0,1963,Active/Regular Products,Zone B,25.0,56956,60,35.0,25.0
20819,27,64,2.3703703703703702,2108,Active/Regular Products,Zone B,25.0,56943,60,35.0,25.0
90087,25,107,4.28,2269,Active/Regular Products,Zone B,25.0,56750,60,35.0,25.0
84249A,27,174,6.444444444444445,2051,Active/Regular Products,Zone B,25.0,55404,60,35.0,25.0
21197,27,284,10.51851851851852,2050,Active/Regular Products,Zone B,25.0,55377,60,35.0,25.0
90160C,26,54,2.076923076923077,2125,Active/Regular Products,Zone B,25.0,55276,60,35.0,25.0
90214M,28,60,2.142857142857143,1972,Active/Regular Products,Zone B,25.0,55244,60,35.0,25.0
90175A,25,27,1.08,2192,Active/Regular Products,Zone B,25.0,54825,60,35.0,25.0
21375,27,41,1.4642857142857142,1994,Active/Regular Products,Zone B,25.0,53865,60,35.0,25.0
21131,28,106,3.7857142857142856,1912,Active/Regular Products,Zone B,25.0,53564,60,35.0,25.0
90214N,24,41,1.7083333333333333,2230,Active/Regular Products,Zone B,25.0,53544,60,35.0,25.0
90201B,23,86,3.739130434782609,2316,Active/Regular Products,Zone B,25.0,53291,60,35.0,25.0
