StockCode,order_frequency,total_quantity,avg_quantity_per_order,related_product_count,cluster_name,recommended_zone,distance_from_packing,picking_priority,current_distance,distance_saved
84795b,14,16,1.1428571428571428,560,Slow-Moving Products,Zone D,60.0,224,60,0.0
84847,11,20,1.8181818181818181,710,Slow-Moving Products,Zone D,60.0,220,60,0.0
84709B,11,20,1.8181818181818181,499,Slow-Moving Products,Zone D,60.0,220,60,0.0
90214Z,10,22,2.2,1504,Slow-Moving Products,Zone D,60.0,220,60,0.0
79071B,11,20,1.8181818181818181,417,Slow-Moving Products,Zone D,60.0,220,60,0.0
21278,7,31,4.428571428571429,371,Slow-Moving Products,Zone D,60.0,217,60,0.0
82011A,12,18,1.5,272,Slow-Moving Products,Zone D,60.0,216,60,0.0
72024U,3,72,24.0,94,Slow-Moving Products,Zone D,60.0,216,60,0.0
90168,12,18,1.5,1922,Active/Regular Products,Zone B,25.0,216,60,35.0
90149,4,53,13.25,738,Slow-Moving Products,Zone D,60.0,212,60,0.0
90181B,14,15,1.0714285714285714,2295,Active/Regular Products,Zone B,25.0,210,60,35.0
90169,11,19,1.7272727272727273,2140,Active/Regular Products,Zone B,25.0,209,60,35.0
20697,11,19,1.7272727272727273,625,Slow-Moving Products,Zone D,60.0,209,60,0.0
20845,11,19,1.7272727272727273,379,Slow-Moving Products,Zone D,60.0,209,60,0.0
23468,11,19,1.7272727272727273,256,Slow-Moving Products,Zone D,60.0,209,60,0.0
79062D,4,52,13.0,67,Slow-Moving Products,Zone D,60.0,208,60,0.0
20933,9,23,2.5555555555555554,493,Slow-Moving Products,Zone D,60.0,207,60,0.0
84597B,5,41,8.2,158,Slow-Moving Products,Zone D,60.0,205,60,0.0
35265,12,17,1.4166666666666667,524,Slow-Moving Products,Zone D,60.0,204,60,0.0
84796a,12,17,1.4166666666666667,481,Slow-Moving Products,Zone D,60.0,204,60,0.0
21393,7,29,3.625,393,Slow-Moving Products,Zone D,60.0,203,60,0.0
84629,10,20,2.0,378,Slow-Moving Products,Zone D,60.0,200,60,0.0
84247K,9,22,2.4444444444444446,311,Slow-Moving Products,Zone D,60.0,198,60,0.0
71050,6,33,5.5,280,Slow-Moving Products,Zone D,60.0,198,60,0.0
90040B,11,18,1.6363636363636365,1561,Slow-Moving Products,Zone D,60.0,198,60,0.0
21349,11,18,1.6363636363636365,1176,Slow-Moving Products,Zone D,60.0,198,60,0.0
16043,2,98,49.0,46,Slow-Moving Products,Zone D,60.0,196,60,0.0
23574,14,14,1.0,106,Slow-Moving Products,Zone D,60.0,196,60,0.0
84596f,12,16,1.3333333333333333,476,Slow-Moving Products,Zone D,60.0,192,60,0.0
85028S,8,24,3.0,209,Slow-Moving Products,Zone D,60.0,192,60,0.0
90195A,10,19,1.9,1063,Slow-Moving Products,Zone D,60.0,190,60,0.0
90199C,10,19,1.5833333333333333,996,Slow-Moving Products,Zone D,60.0,190,60,0.0
35638A,5,38,7.6,163,Slow-Moving Products,Zone D,60.0,190,60,0.0
21357,10,19,1.7272727272727273,456,Slow-Moving Products,Zone D,60.0,190,60,0.0
90039D,9,21,2.3333333333333335,1712,Slow-Moving Products,Zone D,60.0,189,60,0.0
17165D,7,27,3.857142857142857,300,Slow-Moving Products,Zone D,60.0,189,60,0.0
37444C,9,21,2.3333333333333335,1068,Slow-Moving Products,Zone D,60.0,189,60,0.0
37489C,8,23,2.875,236,Slow-Moving Products,Zone D,60.0,184,60,0.0
84402B,3,61,20.333333333333332,133,Slow-Moving Products,Zone D,60.0,183,60,0.0
90130C,13,14,1.0769230769230769,2202,Active/Regular Products,Zone B,25.0,182,60,35.0
90094,13,14,1.0769230769230769,434,Slow-Moving Products,Zone D,60.0,182,60,0.0
72351a,12,15,1.25,484,Slow-Moving Products,Zone D,60.0,180,60,0.0
90089,9,20,2.2222222222222223,1704,Slow-Moving Products,Zone D,60.0,180,60,0.0
20798,5,36,7.2,250,Slow-Moving Products,Zone D,60.0,180,60,0.0
20827,2,88,44.0,64,Slow-Moving Products,Zone D,60.0,176,60,0.0
21040,8,22,2.75,428,Slow-Moving Products,Zone D,60.0,176,60,0.0
79066k,10,17,1.7,528,Slow-Moving Products,Zone D,60.0,170,60,0.0
90202B,10,17,1.7,2004,Active/Regular Products,Zone B,25.0,170,60,35.0
20848,8,21,2.625,483,Slow-Moving Products,Zone D,60.0,168,60,0.0
20878,7,24,3.4285714285714284,355,Slow-Moving Products,Zone D,60.0,168,60,0.0
47586A,8,21,2.625,279,Slow-Moving Products,Zone D,60.0,168,60,0.0
90032,8,21,2.625,533,Slow-Moving Products,Zone D,60.0,168,60,0.0
84033,7,23,3.2857142857142856,288,Slow-Moving Products,Zone D,60.0,161,60,0.0
90194,10,16,1.6,1273,Slow-Moving Products,Zone D,60.0,160,60,0.0
44092C,8,20,2.5,243,Slow-Moving Products,Zone D,60.0,160,60,0.0
90059B,10,16,1.6,1868,Slow-Moving Products,Zone D,60.0,160,60,0.0
84877A,4,40,10.0,358,Slow-Moving Products,Zone D,60.0,160,60,0.0
90190A,10,16,1.6,1687,Slow-Moving Products,Zone D,60.0,160,60,0.0
16162L,8,20,2.5,308,Slow-Moving Products,Zone D,60.0,160,60,0.0
84706F,10,16,1.6,406,Slow-Moving Products,Zone D,60.0,160,60,0.0
84745B,5,32,6.4,372,Slow-Moving Products,Zone D,60.0,160,60,0.0
84745A,5,32,6.4,372,Slow-Moving Products,Zone D,60.0,160,60,0.0
35816P,2,78,39.0,35,Slow-Moving Products,Zone D,60.0,156,60,0.0
21275,12,13,1.0833333333333333,1025,Slow-Moving Products,Zone D,60.0,156,60,0.0
44242B,3,52,17.333333333333332,69,Slow-Moving Products,Zone D,60.0,156,60,0.0
21690,7,22,2.75,256,Slow-Moving Products,Zone D,60.0,154,60,0.0
90036E,11,14,1.2727272727272727,1311,Slow-Moving Products,Zone D,60.0,154,60,0.0
20670,11,14,1.2727272727272727,1246,Slow-Moving Products,Zone D,60.0,154,60,0.0
90180A,9,17,1.8888888888888888,1127,Slow-Moving Products,Zone D,60.0,153,60,0.0
62094B,8,19,2.375,1154,Slow-Moving Products,Zone D,60.0,152,60,0.0
85135A,8,19,2.375,245,Slow-Moving Products,Zone D,60.0,152,60,0.0
90040C,10,15,1.5,1665,Slow-Moving Products,Zone D,60.0,150,60,0.0
84925D,10,15,1.5,424,Slow-Moving Products,Zone D,60.0,150,60,0.0
75013B,6,25,3.5714285714285716,227,Slow-Moving Products,Zone D,60.0,150,60,0.0
90003B,10,15,1.5,1755,Slow-Moving Products,Zone D,60.0,150,60,0.0
90059C,10,15,1.5,1670,Slow-Moving Products,Zone D,60.0,150,60,0.0
90038A,10,15,1.5,1751,Slow-Moving Products,Zone D,60.0,150,60,0.0
72369A,5,30,5.0,592,Slow-Moving Products,Zone D,60.0,150,60,0.0
23632,10,15,1.5,1617,Slow-Moving Products,Zone D,60.0,150,60,0.0
16151A,3,49,16.333333333333332,53,Slow-Moving Products,Zone D,60.0,147,60,0.0
84388,6,24,4.0,302,Slow-Moving Products,Zone D,60.0,144,60,0.0
23464,8,18,2.25,1067,Slow-Moving Products,Zone D,60.0,144,60,0.0
79149B,8,18,2.25,375,Slow-Moving Products,Zone D,60.0,144,60,0.0
21018,6,24,3.4285714285714284,265,Slow-Moving Products,Zone D,60.0,144,60,0.0
44089C,6,24,4.0,199,Slow-Moving Products,Zone D,60.0,144,60,0.0
21370,9,16,1.7777777777777777,1209,Slow-Moving Products,Zone D,60.0,144,60,0.0
90019C,11,13,1.1818181818181819,1876,Slow-Moving Products,Zone D,60.0,143,60,0.0
90005A,10,14,1.4,1608,Slow-Moving Products,Zone D,60.0,140,60,0.0
85084,7,20,2.857142857142857,216,Slow-Moving Products,Zone D,60.0,140,60,0.0
37487B,2,68,34.0,44,Slow-Moving Products,Zone D,60.0,136,60,0.0
84751B,8,17,2.125,228,Slow-Moving Products,Zone D,60.0,136,60,0.0
20698,8,17,1.8888888888888888,499,Slow-Moving Products,Zone D,60.0,136,60,0.0
90123A,9,15,1.6666666666666667,652,Slow-Moving Products,Zone D,60.0,135,60,0.0
22765,5,27,5.4,945,Slow-Moving Products,Zone D,60.0,135,60,0.0
47341A,5,27,5.4,115,Slow-Moving Products,Zone D,60.0,135,60,0.0
BANK CHARGES,11,12,1.0,0,Slow-Moving Products,Zone D,60.0,132,60,0.0
90124B,11,12,1.0909090909090908,1533,Slow-Moving Products,Zone D,60.0,132,60,0.0
84816,10,13,1.3,249,Slow-Moving Products,Zone D,60.0,130,60,0.0
84805A,4,32,8.0,83,Slow-Moving Products,Zone D,60.0,128,60,0.0
85017A,8,16,1.7777777777777777,1472,Slow-Moving Products,Zone D,60.0,128,60,0.0
90177E,9,14,1.5555555555555556,1763,Slow-Moving Products,Zone D,60.0,126,60,0.0
90177A,9,14,1.5555555555555556,1690,Slow-Moving Products,Zone D,60.0,126,60,0.0
84746,9,14,1.5555555555555556,1303,Slow-Moving Products,Zone D,60.0,126,60,0.0
90182C,9,14,1.5555555555555556,1972,Active/Regular Products,Zone B,25.0,126,60,35.0
84842,9,14,1.5555555555555556,827,Slow-Moving Products,Zone D,60.0,126,60,0.0
84616,9,14,1.5555555555555556,611,Slow-Moving Products,Zone D,60.0,126,60,0.0
20778,8,15,1.875,369,Slow-Moving Products,Zone D,60.0,120,60,0.0
81950V,6,20,3.3333333333333335,380,Slow-Moving Products,Zone D,60.0,120,60,0.0
85185D,8,15,1.875,356,Slow-Moving Products,Zone D,60.0,120,60,0.0
90141A,10,12,1.2,1629,Slow-Moving Products,Zone D,60.0,120,60,0.0
90081A,8,15,1.875,341,Slow-Moving Products,Zone D,60.0,120,60,0.0
21692,7,17,2.125,241,Slow-Moving Products,Zone D,60.0,119,60,0.0
90016A,7,17,2.4285714285714284,616,Slow-Moving Products,Zone D,60.0,119,60,0.0
90146,7,17,2.4285714285714284,1358,Slow-Moving Products,Zone D,60.0,119,60,0.0
90002D,9,13,1.4444444444444444,1145,Slow-Moving Products,Zone D,60.0,117,60,0.0
90023,9,13,1.4444444444444444,1359,Slow-Moving Products,Zone D,60.0,117,60,0.0
90184A,9,13,1.4444444444444444,1104,Slow-Moving Products,Zone D,60.0,117,60,0.0
84805B,3,38,12.666666666666666,186,Slow-Moving Products,Zone D,60.0,114,60,0.0
84984A,6,19,3.1666666666666665,242,Slow-Moving Products,Zone D,60.0,114,60,0.0
84086B,7,16,2.0,303,Slow-Moving Products,Zone D,60.0,112,60,0.0
85031A,7,16,2.2857142857142856,234,Slow-Moving Products,Zone D,60.0,112,60,0.0
90125E,10,11,1.1,1091,Slow-Moving Products,Zone D,60.0,110,60,0.0
47590b,9,12,1.3333333333333333,411,Slow-Moving Products,Zone D,60.0,108,60,0.0
90206A,9,12,1.3333333333333333,1756,Slow-Moving Products,Zone D,60.0,108,60,0.0
46000P,6,18,3.0,80,Slow-Moving Products,Zone D,60.0,108,60,0.0
90163A,9,12,1.3333333333333333,1663,Slow-Moving Products,Zone D,60.0,108,60,0.0
79336,3,36,12.0,75,Slow-Moving Products,Zone D,60.0,108,60,0.0
90018C,9,12,1.3333333333333333,1269,Slow-Moving Products,Zone D,60.0,108,60,0.0
85024C,9,12,1.3333333333333333,362,Slow-Moving Products,Zone D,60.0,108,60,0.0
48173c,7,15,2.142857142857143,209,Slow-Moving Products,Zone D,60.0,105,60,0.0
85008,8,13,1.625,753,Slow-Moving Products,Zone D,60.0,104,60,0.0
23463,8,13,1.625,264,Slow-Moving Products,Zone D,60.0,104,60,0.0
90000A,8,13,1.625,929,Slow-Moving Products,Zone D,60.0,104,60,0.0
90038B,8,13,1.625,1564,Slow-Moving Products,Zone D,60.0,104,60,0.0
20821,6,17,2.8333333333333335,128,Slow-Moving Products,Zone D,60.0,102,60,0.0
21761,10,10,1.0,353,Slow-Moving Products,Zone D,60.0,100,60,0.0
23692,2,50,25.0,92,Slow-Moving Products,Zone D,60.0,100,60,0.0
16169P,2,50,25.0,89,Slow-Moving Products,Zone D,60.0,100,60,0.0
23637,9,11,1.2222222222222223,1481,Slow-Moving Products,Zone D,60.0,99,60,0.0
90186A,9,11,1.2222222222222223,1466,Slow-Moving Products,Zone D,60.0,99,60,0.0
90129D,7,14,2.0,1266,Slow-Moving Products,Zone D,60.0,98,60,0.0
90177B,7,14,2.0,1521,Slow-Moving Products,Zone D,60.0,98,60,0.0
90162C,7,14,2.0,324,Slow-Moving Products,Zone D,60.0,98,60,0.0
90067A,7,14,2.0,1055,Slow-Moving Products,Zone D,60.0,98,60,0.0
90187B,8,12,1.5,1862,Slow-Moving Products,Zone D,60.0,96,60,0.0
84666,4,24,6.0,97,Slow-Moving Products,Zone D,60.0,96,60,0.0
90211A,8,12,1.5,1668,Slow-Moving Products,Zone D,60.0,96,60,0.0
90063A,8,12,1.5,333,Slow-Moving Products,Zone D,60.0,96,60,0.0
21331,8,12,1.5,696,Slow-Moving Products,Zone D,60.0,96,60,0.0
35818B,3,31,10.333333333333334,135,Slow-Moving Products,Zone D,60.0,93,60,0.0
84798A,4,23,5.75,314,Slow-Moving Products,Zone D,60.0,92,60,0.0
35597D,2,46,23.0,35,Slow-Moving Products,Zone D,60.0,92,60,0.0
84497,7,13,1.8571428571428572,368,Slow-Moving Products,Zone D,60.0,91,60,0.0
16248B,7,13,1.8571428571428572,487,Slow-Moving Products,Zone D,60.0,91,60,0.0
90190B,7,13,1.8571428571428572,1380,Slow-Moving Products,Zone D,60.0,91,60,0.0
90033,9,10,1.1111111111111112,1485,Slow-Moving Products,Zone D,60.0,90,60,0.0
85030,6,15,2.5,268,Slow-Moving Products,Zone D,60.0,90,60,0.0
21344,6,15,2.5,319,Slow-Moving Products,Zone D,60.0,90,60,0.0
90175B,9,10,1.1111111111111112,1688,Slow-Moving Products,Zone D,60.0,90,60,0.0
16010,3,30,10.0,313,Slow-Moving Products,Zone D,60.0,90,60,0.0
gift_0001_20,9,10,1.1111111111111112,1589,Slow-Moving Products,Zone D,60.0,90,60,0.0
84306,9,10,1.1111111111111112,891,Slow-Moving Products,Zone D,60.0,90,60,0.0
90124C,8,11,1.375,905,Slow-Moving Products,Zone D,60.0,88,60,0.0
84548,4,22,4.4,243,Slow-Moving Products,Zone D,60.0,88,60,0.0
22769,8,11,1.375,1320,Slow-Moving Products,Zone D,60.0,88,60,0.0
37471,3,29,9.666666666666666,113,Slow-Moving Products,Zone D,60.0,87,60,0.0
62043B,5,17,3.4,207,Slow-Moving Products,Zone D,60.0,85,60,0.0
84984B,5,17,3.4,241,Slow-Moving Products,Zone D,60.0,85,60,0.0
81953P,3,28,9.333333333333334,222,Slow-Moving Products,Zone D,60.0,84,60,0.0
37488A,3,28,9.333333333333334,127,Slow-Moving Products,Zone D,60.0,84,60,0.0
85018D,7,12,1.7142857142857142,282,Slow-Moving Products,Zone D,60.0,84,60,0.0
90011B,7,12,1.7142857142857142,1348,Slow-Moving Products,Zone D,60.0,84,60,0.0
90123C,6,14,2.3333333333333335,835,Slow-Moving Products,Zone D,60.0,84,60,0.0
90064B,7,12,1.7142857142857142,205,Slow-Moving Products,Zone D,60.0,84,60,0.0
35809a,9,9,1.0,309,Slow-Moving Products,Zone D,60.0,81,60,0.0
85132b,9,9,1.0,179,Slow-Moving Products,Zone D,60.0,81,60,0.0
90054,9,9,1.0,1699,Slow-Moving Products,Zone D,60.0,81,60,0.0
90183C,9,9,1.0,1663,Slow-Moving Products,Zone D,60.0,81,60,0.0
90141C,8,10,1.25,1671,Slow-Moving Products,Zone D,60.0,80,60,0.0
35910A,4,20,5.0,214,Slow-Moving Products,Zone D,60.0,80,60,0.0
90212B,8,10,1.25,1233,Slow-Moving Products,Zone D,60.0,80,60,0.0
90214O,5,16,3.2,1212,Slow-Moving Products,Zone D,60.0,80,60,0.0
90214W,5,16,3.2,728,Slow-Moving Products,Zone D,60.0,80,60,0.0
10124A,5,16,3.2,196,Slow-Moving Products,Zone D,60.0,80,60,0.0
79331,3,26,8.666666666666666,52,Slow-Moving Products,Zone D,60.0,78,60,0.0
90010B,7,11,1.5714285714285714,936,Slow-Moving Products,Zone D,60.0,77,60,0.0
90000B,7,11,1.5714285714285714,1202,Slow-Moving Products,Zone D,60.0,77,60,0.0
20818,5,15,3.0,978,Slow-Moving Products,Zone D,60.0,75,60,0.0
23448,3,25,8.333333333333334,84,Slow-Moving Products,Zone D,60.0,75,60,0.0
84462,6,12,2.0,200,Slow-Moving Products,Zone D,60.0,72,60,0.0
90199B,8,9,1.125,1546,Slow-Moving Products,Zone D,60.0,72,60,0.0
21777,6,12,2.0,1094,Slow-Moving Products,Zone D,60.0,72,60,0.0
44228,2,36,18.0,40,Slow-Moving Products,Zone D,60.0,72,60,0.0
21655,2,36,18.0,3,Slow-Moving Products,Zone D,60.0,72,60,0.0
23640,8,9,1.125,1613,Slow-Moving Products,Zone D,60.0,72,60,0.0
gift_0001_10,8,9,1.125,1368,Slow-Moving Products,Zone D,60.0,72,60,0.0
84206A,3,24,8.0,201,Slow-Moving Products,Zone D,60.0,72,60,0.0
84881,6,12,2.0,646,Slow-Moving Products,Zone D,60.0,72,60,0.0
17001,1,72,72.0,13,Slow-Moving Products,Zone D,60.0,72,60,0.0
84465,7,10,1.4285714285714286,283,Slow-Moving Products,Zone D,60.0,70,60,0.0
22828,7,10,1.4285714285714286,181,Slow-Moving Products,Zone D,60.0,70,60,0.0
23620,7,10,1.4285714285714286,1104,Slow-Moving Products,Zone D,60.0,70,60,0.0
20785,5,14,2.8,223,Slow-Moving Products,Zone D,60.0,70,60,0.0
90051,7,10,1.4285714285714286,1031,Slow-Moving Products,Zone D,60.0,70,60,0.0
90138,7,10,1.4285714285714286,1590,Slow-Moving Products,Zone D,60.0,70,60,0.0
90040A,5,14,2.8,920,Slow-Moving Products,Zone D,60.0,70,60,0.0
44092B,5,14,2.8,211,Slow-Moving Products,Zone D,60.0,70,60,0.0
22275,1,69,69.0,0,Slow-Moving Products,Zone D,60.0,69,60,0.0
84270,4,17,4.25,1246,Slow-Moving Products,Zone D,60.0,68,60,0.0
10124G,4,17,4.25,199,Slow-Moving Products,Zone D,60.0,68,60,0.0
84803B,4,17,4.25,143,Slow-Moving Products,Zone D,60.0,68,60,0.0
90199A,6,11,1.8333333333333333,1122,Slow-Moving Products,Zone D,60.0,66,60,0.0
23441,3,22,7.333333333333333,57,Slow-Moving Products,Zone D,60.0,66,60,0.0
23613,6,11,1.8333333333333333,1357,Slow-Moving Products,Zone D,60.0,66,60,0.0
90039B,6,11,1.8333333333333333,1423,Slow-Moving Products,Zone D,60.0,66,60,0.0
84801B,3,22,7.333333333333333,89,Slow-Moving Products,Zone D,60.0,66,60,0.0
85089,5,13,2.6,434,Slow-Moving Products,Zone D,60.0,65,60,0.0
62074B,4,16,4.0,149,Slow-Moving Products,Zone D,60.0,64,60,0.0
90182A,8,8,1.0,1805,Slow-Moving Products,Zone D,60.0,64,60,0.0
90178A,8,8,1.0,856,Slow-Moving Products,Zone D,60.0,64,60,0.0
85132a,8,8,1.0,304,Slow-Moving Products,Zone D,60.0,64,60,0.0
23636,7,9,1.2857142857142858,1505,Slow-Moving Products,Zone D,60.0,63,60,0.0
90155,7,9,1.2857142857142858,987,Slow-Moving Products,Zone D,60.0,63,60,0.0
20851,7,9,1.2857142857142858,240,Slow-Moving Products,Zone D,60.0,63,60,0.0
90188,7,9,1.2857142857142858,1836,Slow-Moving Products,Zone D,60.0,63,60,0.0
44089A,4,15,3.75,224,Slow-Moving Products,Zone D,60.0,60,60,0.0
21461,6,10,1.6666666666666667,619,Slow-Moving Products,Zone D,60.0,60,60,0.0
90064A,6,10,1.6666666666666667,863,Slow-Moving Products,Zone D,60.0,60,60,0.0
90036D,5,12,2.4,290,Slow-Moving Products,Zone D,60.0,60,60,0.0
84596e,6,10,1.6666666666666667,327,Slow-Moving Products,Zone D,60.0,60,60,0.0
21011,3,20,6.666666666666667,131,Slow-Moving Products,Zone D,60.0,60,60,0.0
16202B,2,29,14.5,145,Slow-Moving Products,Zone D,60.0,58,60,0.0
23616,7,8,1.1428571428571428,1547,Slow-Moving Products,Zone D,60.0,56,60,0.0
85206B,4,14,3.5,158,Slow-Moving Products,Zone D,60.0,56,60,0.0
23607,7,8,1.1428571428571428,1575,Slow-Moving Products,Zone D,60.0,56,60,0.0
84536a,4,14,3.5,341,Slow-Moving Products,Zone D,60.0,56,60,0.0
84575A,4,14,3.5,146,Slow-Moving Products,Zone D,60.0,56,60,0.0
47013A,4,14,3.5,199,Slow-Moving Products,Zone D,60.0,56,60,0.0
84921,5,11,2.2,229,Slow-Moving Products,Zone D,60.0,55,60,0.0
90012A,5,11,2.2,698,Slow-Moving Products,Zone D,60.0,55,60,0.0
90175C,6,9,1.5,104,Slow-Moving Products,Zone D,60.0,54,60,0.0
84016,2,27,13.5,156,Slow-Moving Products,Zone D,60.0,54,60,0.0
90211B,6,9,1.5,973,Slow-Moving Products,Zone D,60.0,54,60,0.0
90027D,6,9,1.5,1404,Slow-Moving Products,Zone D,60.0,54,60,0.0
35966,2,27,13.5,88,Slow-Moving Products,Zone D,60.0,54,60,0.0
90063B,6,9,1.5,531,Slow-Moving Products,Zone D,60.0,54,60,0.0
85092,2,27,13.5,132,Slow-Moving Products,Zone D,60.0,54,60,0.0
84922,6,9,1.5,389,Slow-Moving Products,Zone D,60.0,54,60,0.0
84984D,4,13,3.25,79,Slow-Moving Products,Zone D,60.0,52,60,0.0
84539,2,26,13.0,36,Slow-Moving Products,Zone D,60.0,52,60,0.0
71496B,4,13,3.25,164,Slow-Moving Products,Zone D,60.0,52,60,0.0
35607A,2,26,13.0,290,Slow-Moving Products,Zone D,60.0,52,60,0.0
35610C,2,25,12.5,610,Slow-Moving Products,Zone D,60.0,50,60,0.0
90120D,5,10,2.0,834,Slow-Moving Products,Zone D,60.0,50,60,0.0
90157,5,10,2.0,1189,Slow-Moving Products,Zone D,60.0,50,60,0.0
90162D,5,10,2.0,211,Slow-Moving Products,Zone D,60.0,50,60,0.0
90037B,5,10,2.0,1087,Slow-Moving Products,Zone D,60.0,50,60,0.0
35400,5,10,2.0,176,Slow-Moving Products,Zone D,60.0,50,60,0.0
gift_0001_30,7,7,1.0,832,Slow-Moving Products,Zone D,60.0,49,60,0.0
90181A,7,7,1.0,1673,Slow-Moving Products,Zone D,60.0,49,60,0.0
17007B,2,24,12.0,38,Slow-Moving Products,Zone D,60.0,48,60,0.0
90024B,6,8,1.3333333333333333,1325,Slow-Moving Products,Zone D,60.0,48,60,0.0
90148,6,8,1.3333333333333333,453,Slow-Moving Products,Zone D,60.0,48,60,0.0
84968e,6,8,1.3333333333333333,565,Slow-Moving Products,Zone D,60.0,48,60,0.0
78034B,6,8,1.1428571428571428,180,Slow-Moving Products,Zone D,60.0,48,60,0.0
90124A,6,8,1.3333333333333333,555,Slow-Moving Products,Zone D,60.0,48,60,0.0
23623,6,8,1.3333333333333333,1193,Slow-Moving Products,Zone D,60.0,48,60,0.0
35443,6,8,1.3333333333333333,363,Slow-Moving Products,Zone D,60.0,48,60,0.0
84715,3,16,5.333333333333333,141,Slow-Moving Products,Zone D,60.0,48,60,0.0
40005B,4,12,3.0,163,Slow-Moving Products,Zone D,60.0,48,60,0.0
16202E,3,15,5.0,117,Slow-Moving Products,Zone D,60.0,45,60,0.0
90036C,5,9,1.8,1040,Slow-Moving Products,Zone D,60.0,45,60,0.0
90141B,5,9,1.8,1324,Slow-Moving Products,Zone D,60.0,45,60,0.0
90123B,5,9,1.8,537,Slow-Moving Products,Zone D,60.0,45,60,0.0
90082D,5,9,1.8,730,Slow-Moving Products,Zone D,60.0,45,60,0.0
72821,4,11,2.75,142,Slow-Moving Products,Zone D,60.0,44,60,0.0
84732B,2,22,11.0,64,Slow-Moving Products,Zone D,60.0,44,60,0.0
82605,3,14,4.666666666666667,91,Slow-Moving Products,Zone D,60.0,42,60,0.0
90036F,5,8,1.6,1205,Slow-Moving Products,Zone D,60.0,40,60,0.0
85028L,4,10,2.5,179,Slow-Moving Products,Zone D,60.0,40,60,0.0
22034,4,10,2.5,943,Slow-Moving Products,Zone D,60.0,40,60,0.0
90142D,4,10,2.5,467,Slow-Moving Products,Zone D,60.0,40,60,0.0
23646,5,8,1.6,1132,Slow-Moving Products,Zone D,60.0,40,60,0.0
90196A,5,8,1.6,224,Slow-Moving Products,Zone D,60.0,40,60,0.0
90079,4,10,2.5,854,Slow-Moving Products,Zone D,60.0,40,60,0.0
72807a,5,8,1.6,452,Slow-Moving Products,Zone D,60.0,40,60,0.0
22125,3,13,4.333333333333333,164,Slow-Moving Products,Zone D,60.0,39,60,0.0
90012B,3,13,4.333333333333333,71,Slow-Moving Products,Zone D,60.0,39,60,0.0
35910B,3,13,4.333333333333333,129,Slow-Moving Products,Zone D,60.0,39,60,0.0
47589,3,13,4.333333333333333,121,Slow-Moving Products,Zone D,60.0,39,60,0.0
35271S,2,19,9.5,82,Slow-Moving Products,Zone D,60.0,38,60,0.0
23645,4,9,2.25,1121,Slow-Moving Products,Zone D,60.0,36,60,0.0
90179C,6,6,1.0,835,Slow-Moving Products,Zone D,60.0,36,60,0.0
90011A,6,6,1.0,1269,Slow-Moving Products,Zone D,60.0,36,60,0.0
90130A,6,6,1.0,1250,Slow-Moving Products,Zone D,60.0,36,60,0.0
90038C,4,9,2.25,581,Slow-Moving Products,Zone D,60.0,36,60,0.0
85231g,6,6,1.0,147,Slow-Moving Products,Zone D,60.0,36,60,0.0
84840,6,6,1.0,1126,Slow-Moving Products,Zone D,60.0,36,60,0.0
82615,1,36,36.0,15,Slow-Moving Products,Zone D,60.0,36,60,0.0
35958,3,12,4.0,108,Slow-Moving Products,Zone D,60.0,36,60,0.0
90122B,6,6,1.0,797,Slow-Moving Products,Zone D,60.0,36,60,0.0
35817P,2,18,9.0,27,Slow-Moving Products,Zone D,60.0,36,60,0.0
90199D,6,6,1.0,1160,Slow-Moving Products,Zone D,60.0,36,60,0.0
90076,4,9,2.25,1202,Slow-Moving Products,Zone D,60.0,36,60,0.0
90060F,6,6,1.0,1355,Slow-Moving Products,Zone D,60.0,36,60,0.0
90039C,6,6,1.0,1569,Slow-Moving Products,Zone D,60.0,36,60,0.0
