InvoiceNo,before_distance,after_distance,distance_saved,improvement_percent
564555,34,0.0,34.0,100.0
564556,42,0.0,42.0,100.0
564557,33,0.0,33.0,100.0
564558,85,5.0,80.0,94.11764705882352
564559,139,0.0,139.0,100.0
564560,15,0.0,15.0,100.0
564561,28,0.0,28.0,100.0
564562,85,5.0,80.0,94.11764705882352
564563,19,0.0,19.0,100.0
564564,3,0.0,3.0,100.0
564565,168,5.0,163.0,97.02380952380952
564572,89,9.0,80.0,89.8876404494382
564573,118,6.0,112.0,94.91525423728814
564574,4,0.0,4.0,100.0
564583,2,0.0,2.0,100.0
564614,12,0.0,12.0,100.0
564626,60,2.0,58.0,96.66666666666667
564627,97,10.0,87.0,89.69072164948454
564628,1,0.0,1.0,100.0
564629,12,0.0,12.0,100.0
564630,180,8.0,172.0,95.55555555555556
564631,96,11.0,85.0,88.54166666666666
564632,111,6.0,105.0,94.5945945945946
564634,63,0.0,63.0,100.0
564635,109,0.0,109.0,100.0
564636,12,0.0,12.0,100.0
564637,49,0.0,49.0,100.0
564638,73,0.0,73.0,100.0
564639,80,4.0,76.0,95.0
564640,103,0.0,103.0,100.0
564641,14,0.0,14.0,100.0
564642,137,4.0,133.0,97.08029197080292
564643,173,11.0,162.0,93.64161849710982
564646,206,16.0,190.0,92.23300970873787
564647,132,2.0,130.0,98.48484848484848
564648,164,0.0,164.0,100.0
564649,3,0.0,3.0,100.0
564650,164,0.0,164.0,100.0
564652,2,0.0,2.0,100.0
564653,31,0.0,31.0,100.0
564654,91,0.0,91.0,100.0
564656,78,0.0,78.0,100.0
564657,64,0.0,64.0,100.0
564660,183,13.0,170.0,92.89617486338798
564661,143,8.0,135.0,94.4055944055944
564665,3,0.0,3.0,100.0
564666,35,0.0,35.0,100.0
564668,38,0.0,38.0,100.0
564669,6,0.0,6.0,100.0
564670,207,6.0,201.0,97.10144927536231
564709,7,0.0,7.0,100.0
564710,50,0.0,50.0,100.0
564712,37,0.0,37.0,100.0
564713,75,2.0,73.0,97.33333333333334
564714,4,8.0,-4.0,-100.0
564715,62,2.0,60.0,96.7741935483871
564716,161,22.0,139.0,86.33540372670807
564717,13,0.0,13.0,100.0
564718,63,0.0,63.0,100.0
564719,190,6.0,184.0,96.84210526315789
564720,5,0.0,5.0,100.0
564721,38,0.0,38.0,100.0
564722,59,2.0,57.0,96.61016949152543
564723,13,8.0,5.0,38.46153846153847
564724,232,16.0,216.0,93.10344827586206
564725,303,5.0,298.0,98.34983498349835
564726,116,0.0,116.0,100.0
564727,425,11.0,414.0,97.41176470588235
564728,2,0.0,2.0,100.0
564729,243,8.0,235.0,96.70781893004116
564731,80,9.0,71.0,88.75
564732,64,2.0,62.0,96.875
564733,346,11.0,335.0,96.82080924855492
564734,481,34.0,447.0,92.93139293139293
564735,185,0.0,185.0,100.0
564736,37,0.0,37.0,100.0
564737,36,13.0,23.0,63.888888888888886
564738,16,0.0,16.0,100.0
564739,111,0.0,111.0,100.0
564740,239,26.0,213.0,89.1213389121339
564741,25,0.0,25.0,100.0
564742,119,4.0,115.0,96.63865546218487
564743,96,0.0,96.0,100.0
564744,44,0.0,44.0,100.0
564745,162,13.0,149.0,91.9753086419753
564746,56,0.0,56.0,100.0
564747,189,8.0,181.0,95.76719576719577
564749,71,0.0,71.0,100.0
564750,129,0.0,129.0,100.0
564752,146,5.0,141.0,96.57534246575342
564753,131,8.0,123.0,93.89312977099237
564754,1127,48.0,1079.0,95.74090505767523
564755,717,28.0,689.0,96.09483960948396
564756,704,26.0,678.0,96.30681818181817
564757,718,21.0,697.0,97.07520891364902
564758,827,36.0,791.0,95.64691656590084
564760,770,32.0,738.0,95.84415584415584
564764,28,0.0,28.0,100.0
564785,16,0.0,16.0,100.0
564800,73,0.0,73.0,100.0
564803,63,1.0,62.0,98.4126984126984
564811,6,0.0,6.0,100.0
564814,2,0.0,2.0,100.0
564815,50,0.0,50.0,100.0
564816,36,0.0,36.0,100.0
564817,789,21.0,768.0,97.33840304182509
564818,840,22.0,818.0,97.38095238095238
564819,5,0.0,5.0,100.0
564820,576,30.0,546.0,94.79166666666666
564821,61,0.0,61.0,100.0
564825,632,26.0,606.0,95.88607594936708
564835,752,39.0,713.0,94.81382978723404
564836,5,0.0,5.0,100.0
564837,885,29.0,856.0,96.72316384180792
564838,764,39.0,725.0,94.89528795811518
564839,27,0.0,27.0,100.0
564840,852,5.0,847.0,99.4131455399061
564841,265,16.0,249.0,93.9622641509434
564842,57,0.0,57.0,100.0
564843,143,13.0,130.0,90.9090909090909
564844,3,0.0,3.0,100.0
564846,109,2.0,107.0,98.1651376146789
564847,18,0.0,18.0,100.0
564848,51,0.0,51.0,100.0
564849,153,2.0,151.0,98.69281045751634
564850,88,4.0,84.0,95.45454545454545
564851,95,0.0,95.0,100.0
564852,26,0.0,26.0,100.0
564853,61,0.0,61.0,100.0
564855,57,5.0,52.0,91.22807017543859
564856,338,6.0,332.0,98.22485207100591
564857,598,28.0,570.0,95.31772575250837
564858,3,0.0,3.0,100.0
564859,2,0.0,2.0,100.0
564860,73,4.0,69.0,94.52054794520548
564861,3,0.0,3.0,100.0
564862,3,0.0,3.0,100.0
564863,69,3.0,66.0,95.65217391304348
564866,60,0.0,60.0,100.0
564868,61,0.0,61.0,100.0
564871,4,0.0,4.0,100.0
564872,51,1.0,50.0,98.0392156862745
564895,10,0.0,10.0,100.0
564896,90,0.0,90.0,100.0
564897,39,0.0,39.0,100.0
564898,6,0.0,6.0,100.0
564901,33,0.0,33.0,100.0
564902,32,3.0,29.0,90.625
564904,75,0.0,75.0,100.0
564906,5,0.0,5.0,100.0
564910,5,0.0,5.0,100.0
564912,70,5.0,65.0,92.85714285714286
564943,64,0.0,64.0,100.0
564950,107,0.0,107.0,100.0
564951,2,0.0,2.0,100.0
564953,41,2.0,39.0,95.1219512195122
564954,2,0.0,2.0,100.0
564957,41,0.0,41.0,100.0
564958,111,10.0,101.0,90.990990990991
564959,21,0.0,21.0,100.0
564961,44,2.0,42.0,95.45454545454545
564962,258,4.0,254.0,98.44961240310077
564963,54,0.0,54.0,100.0
564965,92,11.0,81.0,88.04347826086956
564966,6,0.0,6.0,100.0
564967,19,0.0,19.0,100.0
564972,204,13.0,191.0,93.62745098039215
564974,957,46.0,911.0,95.19331243469175
564975,49,10.0,39.0,79.59183673469387
564976,106,7.0,99.0,93.39622641509435
564995,168,2.0,166.0,98.80952380952381
565014,51,5.0,46.0,90.19607843137256
565056,109,8.0,101.0,92.66055045871559
565067,277,10.0,267.0,96.38989169675091
565076,3,0.0,3.0,100.0
565080,6,0.0,6.0,100.0
565082,17,0.0,17.0,100.0
565083,50,0.0,50.0,100.0
565084,23,2.0,21.0,91.30434782608695
565086,7,0.0,7.0,100.0
565087,17,0.0,17.0,100.0
565088,94,5.0,89.0,94.68085106382979
565090,6,0.0,6.0,100.0
565091,77,0.0,77.0,100.0
565092,73,2.0,71.0,97.26027397260275
565093,30,0.0,30.0,100.0
565114,110,5.0,105.0,95.45454545454545
565115,77,0.0,77.0,100.0
565116,131,1.0,130.0,99.23664122137404
565117,292,15.0,277.0,94.86301369863014
565118,171,6.0,165.0,96.49122807017544
565119,92,8.0,84.0,91.30434782608695
565120,13,8.0,5.0,38.46153846153847
565121,26,2.0,24.0,92.3076923076923
565122,138,1.0,137.0,99.27536231884058
565123,4,0.0,4.0,100.0
565124,62,0.0,62.0,100.0
565125,28,0.0,28.0,100.0
565126,27,0.0,27.0,100.0
565127,2,0.0,2.0,100.0
565128,33,0.0,33.0,100.0
565129,341,28.0,313.0,91.78885630498533
565133,58,2.0,56.0,96.55172413793103
565139,14,0.0,14.0,100.0
565141,297,1.0,296.0,99.66329966329967
565142,10,0.0,10.0,100.0
565143,7,0.0,7.0,100.0
565144,40,5.0,35.0,87.5
565145,36,0.0,36.0,100.0
565146,2,0.0,2.0,100.0
565147,54,0.0,54.0,100.0
565149,47,0.0,47.0,100.0
565150,739,31.0,708.0,95.80514208389715
565151,190,14.0,176.0,92.63157894736842
565152,234,9.0,225.0,96.15384615384616
565153,33,0.0,33.0,100.0
565154,14,0.0,14.0,100.0
565155,36,8.0,28.0,77.77777777777779
565156,75,5.0,70.0,93.33333333333333
565157,2,0.0,2.0,100.0
565158,6,0.0,6.0,100.0
565181,24,0.0,24.0,100.0
565186,50,0.0,50.0,100.0
565192,5,0.0,5.0,100.0
565197,44,7.0,37.0,84.0909090909091
565198,86,16.0,70.0,81.3953488372093
565199,30,0.0,30.0,100.0
565200,81,10.0,71.0,87.65432098765432
565201,155,6.0,149.0,96.12903225806451
565202,20,0.0,20.0,100.0
565204,98,4.0,94.0,95.91836734693877
565205,6,0.0,6.0,100.0
565206,10,0.0,10.0,100.0
565207,177,16.0,161.0,90.96045197740112
565208,47,7.0,40.0,85.1063829787234
565209,134,0.0,134.0,100.0
565210,63,1.0,62.0,98.4126984126984
565211,32,0.0,32.0,100.0
565212,14,0.0,14.0,100.0
565213,29,0.0,29.0,100.0
565214,52,8.0,44.0,84.61538461538461
565216,5,0.0,5.0,100.0
565217,3,0.0,3.0,100.0
565218,156,0.0,156.0,100.0
565219,104,0.0,104.0,100.0
565220,37,0.0,37.0,100.0
565221,27,0.0,27.0,100.0
565222,14,0.0,14.0,100.0
565223,61,14.0,47.0,77.04918032786885
565224,116,17.0,99.0,85.34482758620689
565225,7,0.0,7.0,100.0
565226,70,0.0,70.0,100.0
565228,4,0.0,4.0,100.0
565230,119,9.0,110.0,92.43697478991596
565231,653,27.0,626.0,95.86523736600306
565232,811,22.0,789.0,97.28729963008631
565233,820,27.0,793.0,96.70731707317073
565234,918,41.0,877.0,95.53376906318083
565235,110,0.0,110.0,100.0
565236,100,8.0,92.0,92.0
565238,49,6.0,43.0,87.75510204081633
565239,78,4.0,74.0,94.87179487179486
565240,8,0.0,8.0,100.0
565241,9,0.0,9.0,100.0
565242,32,0.0,32.0,100.0
565243,143,20.0,123.0,86.01398601398601
565244,33,0.0,33.0,100.0
565245,53,0.0,53.0,100.0
565246,61,6.0,55.0,90.1639344262295
565247,20,0.0,20.0,100.0
565248,123,0.0,123.0,100.0
565249,81,0.0,81.0,100.0
565250,33,0.0,33.0,100.0
565251,20,0.0,20.0,100.0
565261,101,0.0,101.0,100.0
565285,10,0.0,10.0,100.0
565286,179,16.0,163.0,91.06145251396647
565287,58,0.0,58.0,100.0
565289,113,8.0,105.0,92.92035398230088
565291,20,11.0,9.0,45.0
565292,71,0.0,71.0,100.0
565293,12,0.0,12.0,100.0
565295,82,0.0,82.0,100.0
565303,231,8.0,223.0,96.53679653679653
565309,27,0.0,27.0,100.0
565311,6,0.0,6.0,100.0
565312,92,0.0,92.0,100.0
565315,73,0.0,73.0,100.0
565316,65,2.0,63.0,96.92307692307692
565317,52,5.0,47.0,90.38461538461539
565318,87,4.0,83.0,95.40229885057471
565320,65,0.0,65.0,100.0
565321,40,0.0,40.0,100.0
565322,18,0.0,18.0,100.0
565324,154,1.0,153.0,99.35064935064936
565325,34,0.0,34.0,100.0
565326,138,0.0,138.0,100.0
565327,75,3.0,72.0,96.0
565328,33,0.0,33.0,100.0
565329,142,13.0,129.0,90.84507042253522
565330,2,0.0,2.0,100.0
565331,114,8.0,106.0,92.98245614035088
565332,59,7.0,52.0,88.13559322033898
565333,51,5.0,46.0,90.19607843137256
565338,18,0.0,18.0,100.0
565346,10,0.0,10.0,100.0
565350,67,0.0,67.0,100.0
565366,156,9.0,147.0,94.23076923076923
565367,6,0.0,6.0,100.0
565372,5,0.0,5.0,100.0
565377,4,0.0,4.0,100.0
565378,282,16.0,266.0,94.32624113475178
565380,11,0.0,11.0,100.0
565381,93,7.0,86.0,92.47311827956989
565383,82,1.0,81.0,98.78048780487805
565384,95,1.0,94.0,98.94736842105263
565386,155,0.0,155.0,100.0
565387,1,0.0,1.0,100.0
565388,252,10.0,242.0,96.03174603174604
565396,854,34.0,820.0,96.01873536299766
565397,248,17.0,231.0,93.14516129032258
565398,53,16.0,37.0,69.81132075471697
565399,15,0.0,15.0,100.0
565400,4,0.0,4.0,100.0
565401,197,0.0,197.0,100.0
565404,25,0.0,25.0,100.0
565405,51,0.0,51.0,100.0
565406,44,4.0,40.0,90.9090909090909
565407,192,0.0,192.0,100.0
565408,100,5.0,95.0,95.0
565409,52,0.0,52.0,100.0
565410,105,4.0,101.0,96.19047619047619
565411,253,11.0,242.0,95.65217391304348
565412,19,5.0,14.0,73.68421052631578
565413,83,6.0,77.0,92.7710843373494
565414,29,0.0,29.0,100.0
565415,90,4.0,86.0,95.55555555555556
565416,110,6.0,104.0,94.54545454545455
565417,43,0.0,43.0,100.0
565418,20,4.0,16.0,80.0
565419,124,0.0,124.0,100.0
565420,118,0.0,118.0,100.0
565421,166,0.0,166.0,100.0
565423,23,3.0,20.0,86.95652173913044
565424,73,8.0,65.0,89.04109589041096
565426,169,11.0,158.0,93.49112426035504
565427,100,2.0,98.0,98.0
565429,51,0.0,51.0,100.0
565430,156,0.0,156.0,100.0
565431,282,14.0,268.0,95.0354609929078
565432,267,7.0,260.0,97.37827715355806
565433,6,0.0,6.0,100.0
565434,353,21.0,332.0,94.05099150141642
565435,4,0.0,4.0,100.0
565436,77,4.0,73.0,94.8051948051948
565437,121,13.0,108.0,89.25619834710744
565438,41,10.0,31.0,75.60975609756098
565439,113,9.0,104.0,92.03539823008849
565440,82,0.0,82.0,100.0
565441,61,0.0,61.0,100.0
565442,140,4.0,136.0,97.14285714285714
565443,202,3.0,199.0,98.51485148514851
565444,71,0.0,71.0,100.0
565445,220,0.0,220.0,100.0
565446,80,5.0,75.0,93.75
565447,112,0.0,112.0,100.0
565448,18,0.0,18.0,100.0
565449,7,0.0,7.0,100.0
565450,77,0.0,77.0,100.0
565451,151,7.0,144.0,95.36423841059603
565452,33,4.0,29.0,87.87878787878788
565453,93,19.0,74.0,79.56989247311827
565454,26,0.0,26.0,100.0
565455,85,0.0,85.0,100.0
565456,197,14.0,183.0,92.89340101522842
565457,56,13.0,43.0,76.78571428571429
565458,44,5.0,39.0,88.63636363636364
565459,22,1.0,21.0,95.45454545454545
565460,205,6.0,199.0,97.07317073170731
565461,80,0.0,80.0,100.0
565462,44,0.0,44.0,100.0
565463,62,1.0,61.0,98.38709677419355
565464,4,0.0,4.0,100.0
565465,95,0.0,95.0,100.0
565466,29,0.0,29.0,100.0
565467,81,0.0,81.0,100.0
565468,14,0.0,14.0,100.0
565469,1,0.0,1.0,100.0
565470,72,0.0,72.0,100.0
565471,155,11.0,144.0,92.90322580645162
565472,160,0.0,160.0,100.0
565473,96,5.0,91.0,94.79166666666666
565474,4,0.0,4.0,100.0
565475,197,14.0,183.0,92.89340101522842
565476,22,0.0,22.0,100.0
565478,174,23.0,151.0,86.7816091954023
565479,55,5.0,50.0,90.9090909090909
565480,3,0.0,3.0,100.0
565481,102,6.0,96.0,94.11764705882352
565488,49,0.0,49.0,100.0
565491,55,1.0,54.0,98.18181818181819
565492,5,0.0,5.0,100.0
565513,50,7.0,43.0,86.0
565515,55,6.0,49.0,89.0909090909091
565519,162,8.0,154.0,95.06172839506173
565541,517,18.0,499.0,96.5183752417795
565542,102,5.0,97.0,95.09803921568627
565563,47,0.0,47.0,100.0
565565,73,0.0,73.0,100.0
565569,7,0.0,7.0,100.0
565577,7,0.0,7.0,100.0
565579,172,18.0,154.0,89.53488372093024
565580,43,0.0,43.0,100.0
565583,54,0.0,54.0,100.0
565584,63,7.0,56.0,88.88888888888889
565585,81,0.0,81.0,100.0
565586,8,0.0,8.0,100.0
565587,29,0.0,29.0,100.0
565588,140,18.0,122.0,87.14285714285714
565589,13,0.0,13.0,100.0
565590,4,0.0,4.0,100.0
565591,5,0.0,5.0,100.0
565592,9,0.0,9.0,100.0
565593,85,5.0,80.0,94.11764705882352
565594,95,9.0,86.0,90.52631578947368
565595,121,5.0,116.0,95.86776859504133
565596,96,3.0,93.0,96.875
565598,55,0.0,55.0,100.0
565610,78,1.0,77.0,98.71794871794873
565611,59,0.0,59.0,100.0
565612,83,0.0,83.0,100.0
565613,74,0.0,74.0,100.0
565614,44,0.0,44.0,100.0
565616,103,0.0,103.0,100.0
565617,733,14.0,719.0,98.09004092769442
565618,106,0.0,106.0,100.0
565631,44,0.0,44.0,100.0
565643,29,7.0,22.0,75.86206896551724
565644,11,0.0,11.0,100.0
565648,259,7.0,252.0,97.2972972972973
565649,206,4.0,202.0,98.05825242718447
565664,160,7.0,153.0,95.625
565665,110,3.0,107.0,97.27272727272728
565667,42,0.0,42.0,100.0
565668,24,0.0,24.0,100.0
565669,16,0.0,16.0,100.0
565670,109,2.0,107.0,98.1651376146789
565672,128,2.0,126.0,98.4375
565673,32,0.0,32.0,100.0
565674,54,0.0,54.0,100.0
565675,140,16.0,124.0,88.57142857142857
565676,18,0.0,18.0,100.0
565677,42,5.0,37.0,88.09523809523809
565678,2,0.0,2.0,100.0
565679,20,0.0,20.0,100.0
565680,1,0.0,1.0,100.0
565682,207,6.0,201.0,97.10144927536231
565684,63,5.0,58.0,92.06349206349206
565685,31,5.0,26.0,83.87096774193549
565723,14,0.0,14.0,100.0
565724,29,8.0,21.0,72.41379310344827
565725,153,1.0,152.0,99.34640522875817
565726,275,8.0,267.0,97.0909090909091
565727,87,7.0,80.0,91.95402298850574
565728,66,3.0,63.0,95.45454545454545
565729,5,0.0,5.0,100.0
565730,97,5.0,92.0,94.84536082474226
565731,41,0.0,41.0,100.0
565732,47,11.0,36.0,76.59574468085107
565733,16,4.0,12.0,75.0
565734,168,0.0,168.0,100.0
565735,0,0.0,0.0,
565736,3,0.0,3.0,100.0
565737,132,0.0,132.0,100.0
565738,88,6.0,82.0,93.18181818181817
565740,19,0.0,19.0,100.0
565741,15,3.0,12.0,80.0
565747,33,5.0,28.0,84.84848484848484
565748,235,10.0,225.0,95.74468085106383
565749,22,0.0,22.0,100.0
565750,33,0.0,33.0,100.0
565751,91,5.0,86.0,94.5054945054945
565753,4,0.0,4.0,100.0
565754,20,0.0,20.0,100.0
565755,5,0.0,5.0,100.0
565756,43,0.0,43.0,100.0
565757,22,0.0,22.0,100.0
565758,64,0.0,64.0,100.0
565759,84,0.0,84.0,100.0
565760,3,0.0,3.0,100.0
565763,51,0.0,51.0,100.0
565764,17,7.0,10.0,58.82352941176471
565765,116,10.0,106.0,91.37931034482759
565766,481,7.0,474.0,98.54469854469855
565767,278,16.0,262.0,94.24460431654677
565768,24,0.0,24.0,100.0
565769,62,2.0,60.0,96.7741935483871
565776,74,0.0,74.0,100.0
565777,26,0.0,26.0,100.0
565778,20,2.0,18.0,90.0
565779,135,8.0,127.0,94.07407407407408
565780,5,0.0,5.0,100.0
565781,83,10.0,73.0,87.95180722891565
565782,61,3.0,58.0,95.08196721311475
565783,4,0.0,4.0,100.0
565784,75,0.0,75.0,100.0
565785,3,0.0,3.0,100.0
565788,96,10.0,86.0,89.58333333333334
565790,63,1.0,62.0,98.4126984126984
565791,9,0.0,9.0,100.0
565792,26,0.0,26.0,100.0
565793,4,0.0,4.0,100.0
565794,9,6.0,3.0,33.33333333333333
565795,62,0.0,62.0,100.0
565796,59,5.0,54.0,91.52542372881356
565800,161,5.0,156.0,96.8944099378882
565801,79,9.0,70.0,88.60759493670885
565802,46,0.0,46.0,100.0
565803,155,5.0,150.0,96.7741935483871
565805,42,10.0,32.0,76.19047619047619
565806,122,0.0,122.0,100.0
565807,78,0.0,78.0,100.0
565808,5,0.0,5.0,100.0
565835,105,5.0,100.0,95.23809523809523
565836,148,10.0,138.0,93.24324324324324
565838,66,8.0,58.0,87.87878787878788
565839,44,0.0,44.0,100.0
565840,1005,36.0,969.0,96.41791044776119
565841,731,33.0,698.0,95.48563611491107
565842,29,0.0,29.0,100.0
565844,80,9.0,71.0,88.75
565845,54,5.0,49.0,90.74074074074075
565846,133,5.0,128.0,96.2406015037594
565847,706,29.0,677.0,95.89235127478753
565849,56,8.0,48.0,85.71428571428571
565850,186,11.0,175.0,94.08602150537635
565851,133,0.0,133.0,100.0
565852,23,4.0,19.0,82.6086956521739
565853,54,0.0,54.0,100.0
565854,149,10.0,139.0,93.28859060402685
565855,106,0.0,106.0,100.0
565856,53,0.0,53.0,100.0
565857,344,14.0,330.0,95.93023255813954
565858,7,0.0,7.0,100.0
565859,91,1.0,90.0,98.9010989010989
565860,10,0.0,10.0,100.0
565861,11,0.0,11.0,100.0
565862,68,8.0,60.0,88.23529411764706
565863,78,7.0,71.0,91.02564102564102
565865,261,10.0,251.0,96.16858237547893
565870,3,0.0,3.0,100.0
565877,21,0.0,21.0,100.0
565901,37,0.0,37.0,100.0
565914,7,0.0,7.0,100.0
565915,251,18.0,233.0,92.82868525896414
565916,118,8.0,110.0,93.22033898305084
565917,844,21.0,823.0,97.51184834123224
565918,78,3.0,75.0,96.15384615384616
565919,1019,18.0,1001.0,98.23356231599607
565920,121,1.0,120.0,99.17355371900827
565921,69,0.0,69.0,100.0
565922,72,0.0,72.0,100.0
565923,51,0.0,51.0,100.0
565924,49,5.0,44.0,89.79591836734694
565926,64,0.0,64.0,100.0
565927,243,9.0,234.0,96.29629629629629
565928,188,15.0,173.0,92.02127659574468
565929,9,0.0,9.0,100.0
565930,235,0.0,235.0,100.0
565931,94,7.0,87.0,92.5531914893617
565932,126,5.0,121.0,96.03174603174604
565933,3,0.0,3.0,100.0
565934,77,6.0,71.0,92.20779220779221
565936,6,0.0,6.0,100.0
565937,30,0.0,30.0,100.0
565967,198,6.0,192.0,96.96969696969697
565971,201,6.0,195.0,97.01492537313433
565975,0,0.0,0.0,
565990,60,5.0,55.0,91.66666666666666
565993,40,0.0,40.0,100.0
565994,103,8.0,95.0,92.23300970873787
565995,134,19.0,115.0,85.82089552238806
566001,17,0.0,17.0,100.0
566005,89,6.0,83.0,93.25842696629213
566006,79,0.0,79.0,100.0
566008,162,0.0,162.0,100.0
566009,3,0.0,3.0,100.0
566010,224,0.0,224.0,100.0
566013,87,5.0,82.0,94.25287356321839
566014,43,0.0,43.0,100.0
566015,24,0.0,24.0,100.0
566016,122,2.0,120.0,98.36065573770492
566017,97,10.0,87.0,89.69072164948454
566018,303,17.0,286.0,94.38943894389439
566019,92,4.0,88.0,95.65217391304348
566020,28,0.0,28.0,100.0
566021,53,0.0,53.0,100.0
566022,8,0.0,8.0,100.0
566023,62,4.0,58.0,93.54838709677419
566024,121,15.0,106.0,87.60330578512396
566025,150,0.0,150.0,100.0
566026,15,0.0,15.0,100.0
566027,34,0.0,34.0,100.0
566028,3,0.0,3.0,100.0
566033,233,0.0,233.0,100.0
566035,104,14.0,90.0,86.53846153846155
566037,6,0.0,6.0,100.0
566038,38,0.0,38.0,100.0
566039,78,0.0,78.0,100.0
566040,96,0.0,96.0,100.0
566041,96,0.0,96.0,100.0
566042,127,0.0,127.0,100.0
566043,55,2.0,53.0,96.36363636363636
566044,4,0.0,4.0,100.0
566045,5,0.0,5.0,100.0
566046,11,0.0,11.0,100.0
566047,32,0.0,32.0,100.0
566048,80,12.0,68.0,85.0
566049,74,0.0,74.0,100.0
566050,19,0.0,19.0,100.0
566051,20,0.0,20.0,100.0
566052,9,0.0,9.0,100.0
566053,145,13.0,132.0,91.0344827586207
566054,34,4.0,30.0,88.23529411764706
566055,149,4.0,145.0,97.31543624161074
566056,11,0.0,11.0,100.0
566057,123,0.0,123.0,100.0
566058,18,0.0,18.0,100.0
566059,12,0.0,12.0,100.0
566060,923,35.0,888.0,96.20801733477789
566061,62,0.0,62.0,100.0
566062,34,0.0,34.0,100.0
566063,40,0.0,40.0,100.0
566072,21,0.0,21.0,100.0
566073,106,6.0,100.0,94.33962264150944
566074,78,0.0,78.0,100.0
566075,61,0.0,61.0,100.0
566076,170,0.0,170.0,100.0
566077,50,0.0,50.0,100.0
566079,164,0.0,164.0,100.0
566080,3,0.0,3.0,100.0
566081,52,0.0,52.0,100.0
566082,16,0.0,16.0,100.0
566083,16,0.0,16.0,100.0
566085,190,20.0,170.0,89.47368421052632
566086,16,0.0,16.0,100.0
566087,107,7.0,100.0,93.45794392523365
566089,28,0.0,28.0,100.0
566091,113,0.0,113.0,100.0
566092,113,7.0,106.0,93.80530973451327
566094,157,8.0,149.0,94.90445859872611
566108,0,0.0,0.0,
566115,98,0.0,98.0,100.0
566117,4,0.0,4.0,100.0
566123,124,1.0,123.0,99.19354838709677
566124,101,12.0,89.0,88.11881188118812
566162,89,0.0,89.0,100.0
566163,261,10.0,251.0,96.16858237547893
566164,264,10.0,254.0,96.21212121212122
566169,49,0.0,49.0,100.0
566170,17,8.0,9.0,52.94117647058824
566171,159,2.0,157.0,98.74213836477988
566172,41,5.0,36.0,87.8048780487805
566173,34,0.0,34.0,100.0
566175,47,0.0,47.0,100.0
566178,20,0.0,20.0,100.0
566179,105,4.0,101.0,96.19047619047619
566184,3,0.0,3.0,100.0
566186,97,11.0,86.0,88.65979381443299
566188,40,0.0,40.0,100.0
566189,56,0.0,56.0,100.0
566190,153,2.0,151.0,98.69281045751634
566191,108,11.0,97.0,89.81481481481481
566192,21,0.0,21.0,100.0
566193,212,16.0,196.0,92.45283018867924
566194,186,2.0,184.0,98.9247311827957
566195,345,10.0,335.0,97.10144927536231
566196,15,0.0,15.0,100.0
566198,105,0.0,105.0,100.0
566199,61,0.0,61.0,100.0
566200,207,5.0,202.0,97.58454106280193
566201,1,0.0,1.0,100.0
566202,81,0.0,81.0,100.0
566203,130,5.0,125.0,96.15384615384616
566204,50,2.0,48.0,96.0
566206,19,0.0,19.0,100.0
566207,29,0.0,29.0,100.0
566208,10,0.0,10.0,100.0
566213,280,9.0,271.0,96.78571428571429
566214,2,0.0,2.0,100.0
566215,23,0.0,23.0,100.0
566217,131,3.0,128.0,97.70992366412213
566218,7,0.0,7.0,100.0
566219,241,12.0,229.0,95.0207468879668
566220,108,0.0,108.0,100.0
566221,709,38.0,671.0,94.64033850493652
566224,5,0.0,5.0,100.0
566225,42,0.0,42.0,100.0
566226,46,0.0,46.0,100.0
566227,68,6.0,62.0,91.17647058823529
566228,23,0.0,23.0,100.0
566229,14,0.0,14.0,100.0
566230,98,0.0,98.0,100.0
566231,68,0.0,68.0,100.0
566232,25,0.0,25.0,100.0
566233,264,0.0,264.0,100.0
566234,93,7.0,86.0,92.47311827956989
566235,71,9.0,62.0,87.32394366197182
566236,40,8.0,32.0,80.0
566237,27,0.0,27.0,100.0
566238,76,7.0,69.0,90.78947368421053
566239,85,3.0,82.0,96.47058823529412
566240,84,1.0,83.0,98.80952380952381
566241,9,0.0,9.0,100.0
566242,35,0.0,35.0,100.0
566243,3,0.0,3.0,100.0
566244,24,0.0,24.0,100.0
566245,40,0.0,40.0,100.0
566246,24,0.0,24.0,100.0
566247,8,2.0,6.0,75.0
566248,43,0.0,43.0,100.0
566249,179,15.0,164.0,91.62011173184358
566250,6,0.0,6.0,100.0
566251,85,0.0,85.0,100.0
566253,4,0.0,4.0,100.0
566254,42,7.0,35.0,83.33333333333334
566255,65,8.0,57.0,87.6923076923077
566256,29,0.0,29.0,100.0
566257,36,8.0,28.0,77.77777777777779
566258,315,18.0,297.0,94.28571428571428
566259,25,1.0,24.0,96.0
566260,33,6.0,27.0,81.81818181818183
566261,93,18.0,75.0,80.64516129032258
566262,88,0.0,88.0,100.0
566264,77,0.0,77.0,100.0
566265,24,2.0,22.0,91.66666666666666
