order_frequency,total_quantity,avg_quantity_per_order,related_product_count,cluster,cluster_name
1,1,1.0,77,1,Slow-Moving Products
20,35,1.75,1631,3,Low-Movement Products
32,66,2.0625,1769,3,Low-Movement Products
36,84,2.333333333333333,2186,3,Low-Movement Products
8,50,6.25,739,3,Low-Movement Products
35,51,1.457142857142857,2444,3,Low-Movement Products
88,812,9.227272727272728,2699,0,Active/Regular Products
62,329,5.306451612903226,2618,0,Active/Regular Products
46,429,9.326086956521738,2196,0,Active/Regular Products
50,351,7.02,2437,0,Active/Regular Products
1,1,1.0,33,1,Slow-Moving Products
39,215,5.512820512820513,2233,0,Active/Regular Products
72,335,4.652777777777778,2722,0,Active/Regular Products
100,451,4.51,2821,0,Active/Regular Products
43,1314,30.55813953488372,1555,2,High-Volume Products
86,479,5.569767441860465,2713,0,Active/Regular Products
157,613,3.9044585987261136,3003,0,Active/Regular Products
143,5321,37.20979020979021,2266,2,High-Volume Products
172,918,5.337209302325581,3113,0,Active/Regular Products
63,812,12.88888888888889,2527,2,High-Volume Products
140,2518,17.985714285714284,2801,2,High-Volume Products
59,193,3.2711864406779663,2633,0,Active/Regular Products
36,106,2.9444444444444446,2475,0,Active/Regular Products
1,1,1.0,237,1,Slow-Moving Products
63,503,7.984126984126984,2082,0,Active/Regular Products
48,271,5.645833333333333,2132,0,Active/Regular Products
86,667,7.755813953488372,1833,0,Active/Regular Products
118,996,8.440677966101696,2340,2,High-Volume Products
193,1652,8.55958549222798,2948,2,High-Volume Products
2,2,1.0,291,1,Slow-Moving Products
71,297,4.183098591549296,2281,0,Active/Regular Products
8,15,1.875,356,3,Low-Movement Products
79,567,7.177215189873418,2209,0,Active/Regular Products
78,528,6.769230769230769,2165,0,Active/Regular Products
69,337,4.884057971014493,1755,0,Active/Regular Products
42,319,7.595238095238095,1470,0,Active/Regular Products
10,78,7.8,815,3,Low-Movement Products
3,9,3.0,143,1,Slow-Moving Products
73,947,12.972602739726028,1879,2,High-Volume Products
72,1197,16.625,2237,2,High-Volume Products
3,11,3.6666666666666665,245,1,Slow-Moving Products
19,34,1.7894736842105263,717,3,Low-Movement Products
9,90,10.0,564,3,Low-Movement Products
95,977,10.284210526315787,2633,2,High-Volume Products
261,2660,10.191570881226054,3154,2,High-Volume Products
26,183,7.038461538461538,785,0,Active/Regular Products
106,672,6.339622641509434,2669,0,Active/Regular Products
127,895,7.047244094488189,2857,0,Active/Regular Products
104,2050,19.71153846153846,2694,2,High-Volume Products
29,122,4.206896551724138,1049,3,Low-Movement Products
114,974,8.543859649122806,1851,0,Active/Regular Products
4,14,3.5,158,1,Slow-Moving Products
48,223,4.645833333333333,2166,0,Active/Regular Products
24,149,6.208333333333333,1601,0,Active/Regular Products
79,2451,31.025316455696203,2139,2,High-Volume Products
33,829,25.12121212121212,1666,2,High-Volume Products
58,164,2.827586206896552,1974,0,Active/Regular Products
18,223,12.38888888888889,1425,0,Active/Regular Products
8,55,6.875,414,3,Low-Movement Products
1,3,3.0,22,1,Slow-Moving Products
3,6,2.0,46,1,Slow-Moving Products
223,1477,6.623318385650224,3109,2,High-Volume Products
18,840,46.66666666666666,762,2,High-Volume Products
39,1288,33.02564102564103,988,2,High-Volume Products
24,1101,45.875,765,2,High-Volume Products
12,338,28.166666666666668,296,2,High-Volume Products
25,1032,41.28,772,2,High-Volume Products
151,868,5.748344370860927,2976,0,Active/Regular Products
81,594,7.333333333333333,2477,0,Active/Regular Products
3,3,1.0,119,1,Slow-Moving Products
6,6,1.0,147,1,Slow-Moving Products
29,78,2.689655172413793,1271,3,Low-Movement Products
13,274,21.07692307692308,1253,2,High-Volume Products
69,193,2.7971014492753623,2478,0,Active/Regular Products
8,13,1.625,929,3,Low-Movement Products
7,11,1.5714285714285714,1202,3,Low-Movement Products
14,21,1.5,1958,3,Low-Movement Products
4,5,1.25,1309,3,Low-Movement Products
3,5,1.6666666666666667,494,3,Low-Movement Products
5,5,1.0,1090,3,Low-Movement Products
5,7,1.4,1038,3,Low-Movement Products
9,13,1.4444444444444444,1145,3,Low-Movement Products
10,15,1.5,1755,3,Low-Movement Products
24,32,1.3333333333333333,2418,3,Low-Movement Products
16,30,1.875,1843,3,Low-Movement Products
14,23,1.6428571428571428,2081,3,Low-Movement Products
10,14,1.4,1608,3,Low-Movement Products
15,18,1.2,1836,3,Low-Movement Products
7,11,1.5714285714285714,936,3,Low-Movement Products
16,25,1.5625,1950,3,Low-Movement Products
6,6,1.0,1269,3,Low-Movement Products
7,12,1.7142857142857142,1348,3,Low-Movement Products
2,2,1.0,836,3,Low-Movement Products
3,3,1.0,955,3,Low-Movement Products
3,3,1.0,900,3,Low-Movement Products
5,11,2.2,698,3,Low-Movement Products
3,13,4.333333333333333,71,1,Slow-Moving Products
32,52,1.625,2505,3,Low-Movement Products
31,36,1.1612903225806452,2528,3,Low-Movement Products
28,39,1.3928571428571428,2530,3,Low-Movement Products
3,6,2.0,1125,3,Low-Movement Products
21,27,1.2857142857142858,1836,3,Low-Movement Products
15,17,1.1333333333333333,1669,3,Low-Movement Products
4,5,1.25,577,3,Low-Movement Products
7,17,2.4285714285714284,616,3,Low-Movement Products
19,22,1.1578947368421053,2027,3,Low-Movement Products
3,3,1.0,1004,3,Low-Movement Products
37,46,1.2432432432432432,2581,3,Low-Movement Products
17,22,1.2941176470588236,2089,3,Low-Movement Products
9,12,1.3333333333333333,1269,3,Low-Movement Products
27,38,1.4074074074074074,2155,3,Low-Movement Products
18,18,1.0,2255,3,Low-Movement Products
11,13,1.181818181818182,1876,3,Low-Movement Products
1,1,1.0,187,1,Slow-Moving Products
1,1,1.0,59,1,Slow-Moving Products
20,24,1.2,2175,3,Low-Movement Products
9,13,1.4444444444444444,1359,3,Low-Movement Products
6,8,1.3333333333333333,1325,3,Low-Movement Products
3,4,1.3333333333333333,760,3,Low-Movement Products
2,2,1.0,244,1,Slow-Moving Products
2,2,1.0,633,3,Low-Movement Products
4,5,1.25,1616,3,Low-Movement Products
2,2,1.0,82,1,Slow-Moving Products
1,1,1.0,186,1,Slow-Moving Products
3,3,1.0,555,3,Low-Movement Products
1,1,1.0,134,1,Slow-Moving Products
4,4,1.0,648,3,Low-Movement Products
1,2,2.0,69,1,Slow-Moving Products
3,3,1.0,285,1,Slow-Moving Products
3,4,1.3333333333333333,388,3,Low-Movement Products
3,3,1.0,132,1,Slow-Moving Products
3,6,2.0,697,3,Low-Movement Products
3,3,1.0,978,3,Low-Movement Products
5,5,1.0,1129,3,Low-Movement Products
6,9,1.5,1404,3,Low-Movement Products
14,16,1.1428571428571428,1776,3,Low-Movement Products
4,5,1.25,668,3,Low-Movement Products
7,72,10.285714285714286,150,1,Slow-Moving Products
25,122,4.88,1922,0,Active/Regular Products
11,77,7.0,1269,3,Low-Movement Products
7,50,7.142857142857143,720,3,Low-Movement Products
8,21,2.625,533,3,Low-Movement Products
9,10,1.1111111111111112,1485,3,Low-Movement Products
2,2,1.0,748,3,Low-Movement Products
3,5,1.6666666666666667,472,3,Low-Movement Products
1,2,2.0,14,1,Slow-Moving Products
4,6,1.5,373,3,Low-Movement Products
2,4,2.0,315,1,Slow-Moving Products
5,9,1.8,1040,3,Low-Movement Products
5,12,2.4,290,1,Slow-Moving Products
11,14,1.2727272727272727,1311,3,Low-Movement Products
5,8,1.6,1205,3,Low-Movement Products
1,1,1.0,174,1,Slow-Moving Products
5,10,2.0,1087,3,Low-Movement Products
5,5,1.0,1221,3,Low-Movement Products
10,15,1.5,1751,3,Low-Movement Products
8,13,1.625,1564,3,Low-Movement Products
4,9,2.25,581,3,Low-Movement Products
3,8,2.6666666666666665,978,3,Low-Movement Products
6,11,1.8333333333333333,1423,3,Low-Movement Products
6,6,1.0,1569,3,Low-Movement Products
9,21,2.333333333333333,1712,3,Low-Movement Products
5,14,2.8,920,3,Low-Movement Products
11,18,1.6363636363636365,1561,3,Low-Movement Products
10,15,1.5,1665,3,Low-Movement Products
4,5,1.25,971,3,Low-Movement Products
2,3,1.5,61,1,Slow-Moving Products
5,5,1.0,1106,3,Low-Movement Products
2,4,2.0,387,1,Slow-Moving Products
1,3,3.0,28,1,Slow-Moving Products
1,3,3.0,28,1,Slow-Moving Products
3,5,1.6666666666666667,607,3,Low-Movement Products
4,8,2.0,509,3,Low-Movement Products
7,10,1.4285714285714286,1031,3,Low-Movement Products
2,2,1.0,733,3,Low-Movement Products
4,4,1.0,988,3,Low-Movement Products
9,9,1.0,1699,3,Low-Movement Products
5,5,1.0,1235,3,Low-Movement Products
4,4,1.0,1313,3,Low-Movement Products
22,1008,45.81818181818182,662,2,High-Volume Products
7,324,46.285714285714285,360,2,High-Volume Products
15,612,40.8,530,2,High-Volume Products
27,45,1.6666666666666667,2477,3,Low-Movement Products
10,16,1.6,1868,3,Low-Movement Products
10,15,1.5,1670,3,Low-Movement Products
19,25,1.3157894736842106,2168,3,Low-Movement Products
15,25,1.6666666666666667,2175,3,Low-Movement Products
14,21,1.5,1985,3,Low-Movement Products
1,1,1.0,34,1,Slow-Moving Products
3,3,1.0,59,1,Slow-Moving Products
6,6,1.0,1355,3,Low-Movement Products
26,44,1.6923076923076923,1975,3,Low-Movement Products
8,12,1.5,333,3,Low-Movement Products
6,9,1.5,531,3,Low-Movement Products
6,10,1.6666666666666667,863,3,Low-Movement Products
7,12,1.7142857142857142,205,1,Slow-Moving Products
4,7,1.75,206,1,Slow-Moving Products
2,2,1.0,61,1,Slow-Moving Products
7,14,2.0,1055,3,Low-Movement Products
2,2,1.0,558,3,Low-Movement Products
1,1,1.0,8,1,Slow-Moving Products
1,2,2.0,45,1,Slow-Moving Products
14,20,1.4285714285714286,1740,3,Low-Movement Products
33,44,1.3333333333333333,2524,3,Low-Movement Products
14,21,1.5,2135,3,Low-Movement Products
18,27,1.5,2108,3,Low-Movement Products
3,4,1.3333333333333333,1031,3,Low-Movement Products
3,4,1.3333333333333333,744,3,Low-Movement Products
4,9,2.25,1202,3,Low-Movement Products
3,3,1.0,962,3,Low-Movement Products
1,2,2.0,49,1,Slow-Moving Products
4,10,2.5,854,3,Low-Movement Products
8,15,1.875,341,3,Low-Movement Products
1,1,1.0,1,1,Slow-Moving Products
15,20,1.3333333333333333,2057,3,Low-Movement Products
18,30,1.6666666666666667,1770,3,Low-Movement Products
10,25,2.5,385,3,Low-Movement Products
5,9,1.8,730,3,Low-Movement Products
9,25,2.7777777777777777,1741,3,Low-Movement Products
1,1,1.0,38,1,Slow-Moving Products
10,34,3.4,1422,3,Low-Movement Products
28,102,3.642857142857143,2281,0,Active/Regular Products
25,107,4.28,2269,0,Active/Regular Products
9,20,2.2222222222222223,1704,3,Low-Movement Products
1,1,1.0,459,3,Low-Movement Products
10,52,5.2,1324,3,Low-Movement Products
13,14,1.0769230769230769,434,3,Low-Movement Products
26,45,1.7307692307692308,2040,3,Low-Movement Products
10,29,2.9,420,3,Low-Movement Products
16,27,1.6875,1094,3,Low-Movement Products
1,1,1.0,66,1,Slow-Moving Products
17,39,2.294117647058824,2159,3,Low-Movement Products
1,10,10.0,47,1,Slow-Moving Products
16,29,1.8125,2054,3,Low-Movement Products
12,28,2.333333333333333,1681,3,Low-Movement Products
12,70,5.833333333333333,1791,3,Low-Movement Products
1,2,2.0,10,1,Slow-Moving Products
88,167,1.8977272727272727,2838,0,Active/Regular Products
31,54,1.7419354838709675,2051,3,Low-Movement Products
45,64,1.4222222222222225,2543,3,Low-Movement Products
19,30,1.5789473684210529,2179,3,Low-Movement Products
36,83,2.305555555555556,2241,3,Low-Movement Products
3,7,2.333333333333333,981,3,Low-Movement Products
15,39,2.6,2069,3,Low-Movement Products
22,51,2.3181818181818183,2181,3,Low-Movement Products
5,10,2.0,834,3,Low-Movement Products
14,21,1.5,1878,3,Low-Movement Products
6,6,1.0,797,3,Low-Movement Products
11,24,2.1818181818181817,1523,3,Low-Movement Products
9,15,1.6666666666666667,652,3,Low-Movement Products
5,9,1.8,537,3,Low-Movement Products
6,14,2.333333333333333,835,3,Low-Movement Products
5,6,1.2,1372,3,Low-Movement Products
6,8,1.3333333333333333,555,3,Low-Movement Products
11,12,1.0909090909090908,1533,3,Low-Movement Products
8,11,1.375,905,3,Low-Movement Products
10,115,11.5,1003,3,Low-Movement Products
12,30,2.5,1438,3,Low-Movement Products
7,77,11.0,810,3,Low-Movement Products
19,95,5.0,1653,3,Low-Movement Products
10,11,1.1,1091,3,Low-Movement Products
1,1,1.0,487,3,Low-Movement Products
1,2,2.0,378,1,Slow-Moving Products
1,2,2.0,378,1,Slow-Moving Products
2,3,1.5,739,3,Low-Movement Products
2,2,1.0,684,3,Low-Movement Products
2,2,1.0,789,3,Low-Movement Products
2,2,1.0,704,3,Low-Movement Products
20,45,2.25,2037,3,Low-Movement Products
20,57,2.85,2070,3,Low-Movement Products
16,35,2.1875,1849,3,Low-Movement Products
7,14,2.0,1266,3,Low-Movement Products
14,42,3.0,1934,3,Low-Movement Products
16,40,2.5,1786,3,Low-Movement Products
6,6,1.0,1250,3,Low-Movement Products
31,39,1.2580645161290325,2506,3,Low-Movement Products
13,14,1.0769230769230769,2202,3,Low-Movement Products
3,3,1.0,1053,3,Low-Movement Products
2,5,2.5,229,1,Slow-Moving Products
3,3,1.0,947,3,Low-Movement Products
13,19,1.4615384615384617,1829,3,Low-Movement Products
45,54,1.2,2694,3,Low-Movement Products
2,8,4.0,189,1,Slow-Moving Products
1,1,1.0,171,1,Slow-Moving Products
2,3,1.5,50,1,Slow-Moving Products
3,3,1.0,954,3,Low-Movement Products
7,10,1.4285714285714286,1590,3,Low-Movement Products
2,2,1.0,735,3,Low-Movement Products
10,12,1.2,1629,3,Low-Movement Products
5,9,1.8,1324,3,Low-Movement Products
8,10,1.25,1671,3,Low-Movement Products
2,4,2.0,478,3,Low-Movement Products
2,5,2.5,76,1,Slow-Moving Products
1,1,1.0,454,3,Low-Movement Products
4,10,2.5,467,3,Low-Movement Products
19,32,1.6842105263157894,1764,3,Low-Movement Products
14,18,1.2857142857142858,1824,3,Low-Movement Products
18,28,1.5555555555555556,1658,3,Low-Movement Products
7,17,2.4285714285714284,1358,3,Low-Movement Products
23,32,1.391304347826087,1898,3,Low-Movement Products
6,8,1.3333333333333333,453,3,Low-Movement Products
4,53,13.25,738,3,Low-Movement Products
4,8,2.0,166,1,Slow-Moving Products
5,5,1.0,1102,3,Low-Movement Products
2,2,1.0,532,3,Low-Movement Products
1,1,1.0,41,1,Slow-Moving Products
5,57,11.4,217,1,Slow-Moving Products
7,9,1.2857142857142858,987,3,Low-Movement Products
3,4,1.3333333333333333,91,1,Slow-Moving Products
5,10,2.0,1189,3,Low-Movement Products
35,45,1.2857142857142858,2469,3,Low-Movement Products
5,6,1.2,1554,3,Low-Movement Products
15,38,2.533333333333333,1442,3,Low-Movement Products
12,30,2.5,1333,3,Low-Movement Products
26,54,2.076923076923077,2125,3,Low-Movement Products
12,38,3.1666666666666665,811,3,Low-Movement Products
21,24,1.1428571428571428,2201,3,Low-Movement Products
37,76,2.054054054054054,2549,3,Low-Movement Products
50,83,1.66,2667,0,Active/Regular Products
34,64,1.8823529411764703,2557,3,Low-Movement Products
1,6,6.0,12,1,Slow-Moving Products
10,27,2.7,371,3,Low-Movement Products
7,14,2.0,324,3,Low-Movement Products
5,10,2.0,211,1,Slow-Moving Products
9,12,1.3333333333333333,1663,3,Low-Movement Products
5,7,1.4,1587,3,Low-Movement Products
14,27,1.9285714285714288,1710,3,Low-Movement Products
15,38,2.533333333333333,2004,3,Low-Movement Products
15,16,1.0666666666666669,2020,3,Low-Movement Products
18,19,1.0555555555555556,2220,3,Low-Movement Products
15,21,1.4,1973,3,Low-Movement Products
1,10,10.0,50,1,Slow-Moving Products
12,18,1.5,1922,3,Low-Movement Products
11,19,1.7272727272727273,2140,3,Low-Movement Products
37,85,2.2972972972972974,2527,0,Active/Regular Products
17,32,1.8823529411764703,1961,3,Low-Movement Products
21,38,1.809523809523809,2249,3,Low-Movement Products
25,27,1.08,2192,3,Low-Movement Products
9,10,1.1111111111111112,1688,3,Low-Movement Products
6,9,1.5,104,1,Slow-Moving Products
20,23,1.15,2113,3,Low-Movement Products
2,3,1.5,216,1,Slow-Moving Products
3,4,1.3333333333333333,769,3,Low-Movement Products
2,3,1.5,208,1,Slow-Moving Products
4,7,1.75,196,1,Slow-Moving Products
3,4,1.3333333333333333,713,3,Low-Movement Products
9,14,1.5555555555555556,1690,3,Low-Movement Products
7,14,2.0,1521,3,Low-Movement Products
14,26,1.8571428571428568,2087,3,Low-Movement Products
14,25,1.7857142857142858,2032,3,Low-Movement Products
9,14,1.5555555555555556,1763,3,Low-Movement Products
8,8,1.0,856,3,Low-Movement Products
1,1,1.0,26,1,Slow-Moving Products
5,6,1.2,1427,3,Low-Movement Products
3,3,1.0,921,3,Low-Movement Products
6,6,1.0,835,3,Low-Movement Products
9,17,1.8888888888888888,1127,3,Low-Movement Products
5,5,1.0,1013,3,Low-Movement Products
7,7,1.0,1673,3,Low-Movement Products
14,15,1.0714285714285714,2295,3,Low-Movement Products
1,1,1.0,242,1,Slow-Moving Products
8,8,1.0,1805,3,Low-Movement Products
5,5,1.0,1356,3,Low-Movement Products
9,14,1.5555555555555556,1972,3,Low-Movement Products
23,40,1.7391304347826086,2280,3,Low-Movement Products
17,21,1.2352941176470589,2329,3,Low-Movement Products
9,9,1.0,1663,3,Low-Movement Products
1,1,1.0,1109,3,Low-Movement Products
9,13,1.4444444444444444,1104,3,Low-Movement Products
21,33,1.5714285714285714,1963,3,Low-Movement Products
17,21,1.2352941176470589,1910,3,Low-Movement Products
1,1,1.0,1109,3,Low-Movement Products
13,31,2.3846153846153846,1595,3,Low-Movement Products
12,23,1.9166666666666667,1674,3,Low-Movement Products
10,26,2.6,1706,3,Low-Movement Products
11,35,3.1818181818181817,881,3,Low-Movement Products
9,11,1.2222222222222223,1466,3,Low-Movement Products
15,22,1.4666666666666666,1689,3,Low-Movement Products
1,1,1.0,176,1,Slow-Moving Products
8,12,1.5,1862,3,Low-Movement Products
7,9,1.2857142857142858,1836,3,Low-Movement Products
2,2,1.0,95,1,Slow-Moving Products
10,16,1.6,1687,3,Low-Movement Products
7,13,1.8571428571428568,1380,3,Low-Movement Products
19,20,1.0526315789473684,2046,3,Low-Movement Products
10,26,2.6,1412,3,Low-Movement Products
25,42,1.68,2369,3,Low-Movement Products
10,16,1.6,1273,3,Low-Movement Products
10,19,1.9,1063,3,Low-Movement Products
4,4,1.0,419,3,Low-Movement Products
5,8,1.6,224,1,Slow-Moving Products
5,5,1.0,311,3,Low-Movement Products
